Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2012-05-24	Severe Storm(s)	DERBY UNIFIED SCHOOL DISTRICT	Yes	3	$35,660.49
2012-05-24	Severe Storm(s)	GRANT (TOWNSHIP OF)	No	2	$48,897.13
2012-05-24	Severe Storm(s)	HAYSVILLE	No	3	$56,147.78
2012-05-24	Severe Storm(s)	LINCOLN (TOWNSHIP OF)	No	1	$19,907.21
2012-05-24	Severe Storm(s)	MINNEHA (TOWNSHIP OF)	No	1	$13,105.76
2012-05-24	Severe Storm(s)	OAKLAWN IMPROVEMENT DISTRICT	No	2	$3,524.24
2012-05-24	Severe Storm(s)	PAYNE (TOWNSHIP OF)	No	1	$32,200.22
2012-05-24	Severe Storm(s)	RIVERSIDE (TOWNSHIP OF)	No	3	$202,426.10
2012-05-24	Severe Storm(s)	SALEM (TOWNSHIP OF)	No	1	$11,998.85
2012-05-24	Severe Storm(s)	SEDGWICK (COUNTY)	No	2	$74,980.05
2012-05-24	Severe Storm(s)	USD 259 - WICHITA	No	3	$113,489.64
2012-05-24	Severe Storm(s)	WICHITA	No	5	$750,195.72
