Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-05-27	Severe Storm(s)	BOONE, CITY OF	No	7	$110,890.42
2008-05-27	Severe Storm(s)	BOONE COUNTY CONSERVATION	No	2	$995,516.12
2008-05-27	Severe Storm(s)	BOONE COUNTY DRAINAGE DISTRICT	No	2	$7,077.25
2008-05-27	Severe Storm(s)	BOONE COUNTY EMERGENCY MANAGEMENT	No	2	$6,500.55
2008-05-27	Severe Storm(s)	BOONE COUNTY LANDFILL	No	1	$95,725.21
2008-05-27	Severe Storm(s)	BOONE COUNTY SECONDARY ROADS DEPARTMENT	No	24	$549,938.25
2008-05-27	Severe Storm(s)	BOXHOLM, CITY OF	No	3	$14,846.44
2008-05-27	Severe Storm(s)	IOWA RAILROAD HISTORICAL SOCIETY	No	4	$247,983.33
2008-05-27	Severe Storm(s)	LUTHER	No	3	$5,608.94
2008-05-27	Severe Storm(s)	MADRID, CITY OF	No	5	$247,923.80
