Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-02-05	Snow	CLAYTON	No	1	$20,761.66
2010-02-05	Snow	CLAYTON BOARD OF EDUCATION	Yes	1	$2,522.31
2010-02-05	Snow	CLEARVIEW REGIONAL HIGH SCHOOL	Yes	1	$5,006.27
2010-02-05	Snow	DELSEA REGIONAL HIGH SCHOOL	Yes	1	$4,501.64
2010-02-05	Snow	DEPTFORD TOWNSHIP BOARD OF EDUCATION	Yes	1	$13,067.16
2010-02-05	Snow	DEPTFORD (TOWNSHIP OF)	No	1	$65,575.30
2010-02-05	Snow	EAST GREENWICH (TOWNSHIP OF)	No	1	$27,330.14
2010-02-05	Snow	EAST GREENWICH TOWNSHIP SCHOOL DISTRICT	Yes	1	$1,936.65
2010-02-05	Snow	ELK (TOWNSHIP OF)	No	1	$8,369.03
2010-02-05	Snow	ELK TWP BOARD OF EDUCATION	Yes	1	$1,285.62
2010-02-05	Snow	FRANKLIN (TOWNSHIP OF)	No	1	$45,480.73
2010-02-05	Snow	FRANKLIN TOWSHIP BOARD OF EDUCATION	Yes	1	$5,596.63
2010-02-05	Snow	GATEWAY REGIONAL HIGH SCHOOL DISTRICT	Yes	2	$10,005.95
2010-02-05	Snow	GLASSBORO	No	1	$68,717.59
2010-02-05	Snow	GLASSBORO BOARD OF EDUCATION	Yes	1	$7,193.04
2010-02-05	Snow	GLASSBORO COMMUNITY HEALTH CENTER	No	1	$1,188.75
2010-02-05	Snow	GLOUCESTER CNTY VOCATIONAL TECH SCHOOL DISTRICT	Yes	1	$10,207.34
2010-02-05	Snow	GLOUCESTER (COUNTY)	No	3	$182,050.01
2010-02-05	Snow	GLOUCESTER COUNTY COLLEGE	Yes	1	$17,179.65
2010-02-05	Snow	GLOUCESTER COUNTY IMPROVEMENT AUTHORITY	No	1	$10,044.47
2010-02-05	Snow	GLOUCESTER COUNTY SPEC SVC S/D	No	1	$14,367.80
2010-02-05	Snow	GLOUCESTER COUNTY UTILITIES AUTHORITY	No	1	$3,983.30
2010-02-05	Snow	GREENWICH TOWNSHIP	No	1	$16,472.12
2010-02-05	Snow	HARRISON (TOWNSHIP OF)	No	1	$24,754.61
2010-02-05	Snow	HARRISON TOWNSHIP SCHOOL DISTRICT	Yes	1	$8,231.19
2010-02-05	Snow	HOUSING AUTHORITY GLASSBORO	No	1	$6,571.60
2010-02-05	Snow	INFANT JESUS PARISH	No	1	$4,275.00
2010-02-05	Snow	LOGAN (TOWNSHIP OF)	No	1	$17,323.57
2010-02-05	Snow	MANTUA TOWNSHIP	No	1	$22,829.33
2010-02-05	Snow	MONROE MUNICIPAL UTILITIES AUTHORITY	No	1	$4,824.55
2010-02-05	Snow	MONROE (TOWNSHIP OF)	No	1	$60,576.17
2010-02-05	Snow	MONROE TOWNSHIP PUBLIC SCHOOLS	Yes	1	$91,971.76
2010-02-05	Snow	NATIONAL PARK	No	1	$7,017.46
2010-02-05	Snow	NATIONAL PARK ELEMENTARY SCHL	Yes	1	$1,245.62
2010-02-05	Snow	NEWFIELD	No	1	$2,475.20
2010-02-05	Snow	PAULSBORO	No	1	$11,787.17
2010-02-05	Snow	PAULSBORO PUBLIC SCHOOL	Yes	1	$3,511.34
2010-02-05	Snow	PITMAN	No	1	$19,868.09
2010-02-05	Snow	PITMAN BOARD OF EDUCATION	Yes	1	$3,829.96
2010-02-05	Snow	ROWAN UNIVERSITY	Yes	1	$64,537.84
2010-02-05	Snow	SOUTH HARRISON (TOWNSHIP OF)	No	1	$8,943.52
2010-02-05	Snow	SWEDESBORO	No	1	$9,263.06
2010-02-05	Snow	UNDERWOOD- MEMORIAL HOSPITAL	No	1	$14,106.47
2010-02-05	Snow	WASHINGTON TOWNSHIP BOARD OF EDUCATION	Yes	1	$18,913.46
2010-02-05	Snow	WASHINGTON (TOWNSHIP OF)	No	1	$202,142.63
2010-02-05	Snow	WASHINGTON TWP AMBULANCE & RESCUE ASSOCIATION INC.	No	1	$4,633.98
2010-02-05	Snow	WENONAH	No	1	$5,265.94
2010-02-05	Snow	WEST DEPTFORD (TOWNSHIP OF)	No	1	$66,133.86
2010-02-05	Snow	WESTVILLE	No	1	$11,672.73
2010-02-05	Snow	WOODBURY	No	1	$22,672.82
2010-02-05	Snow	WOODBURY CITY PUBLIC SCHOOL DISTRICT	Yes	1	$3,735.82
2010-02-05	Snow	WOODBURY HEIGHTS	No	1	$19,488.83
2010-02-05	Snow	WOOLWICH (TOWNSHIP OF)	No	1	$23,821.21
2010-03-23	Snow	CLAYTON	No	1	$16,639.06
2010-03-23	Snow	CLAYTON BOARD OF EDUCATION	Yes	1	$940.79
2010-03-23	Snow	CLEARVIEW REGIONAL HIGH SCHOOL	Yes	1	$7,254.18
2010-03-23	Snow	DELSEA REGIONAL HIGH SCHOOL	Yes	1	$4,794.06
2010-03-23	Snow	DEPTFORD TOWNSHIP MUNICIPAL UTILITIES AUTHORITY	No	1	$8,820.50
2010-03-23	Snow	DEPTFORD (TOWNSHIP OF)	No	1	$51,157.92
2010-03-23	Snow	DEPTFORD TOWNSHIP SCHOOL DIST	Yes	1	$14,099.74
2010-03-23	Snow	DEVEREUX FOUNDATION	No	2	$5,200.00
2010-03-23	Snow	EAST GREENWICH (TOWNSHIP OF)	No	1	$26,931.53
2010-03-23	Snow	EAST GREENWICH TOWNSHIP SCHOOL DISTRICT	Yes	1	$1,918.11
2010-03-23	Snow	ELK (TOWNSHIP OF)	No	1	$7,503.23
2010-03-23	Snow	ELK TWP BOARD OF EDUCATION	Yes	1	$1,078.37
2010-03-23	Snow	FRANKLIN (TOWNSHIP OF)	No	1	$38,983.13
2010-03-23	Snow	FRANKLIN TOWSHIP BOARD OF EDUCATION	Yes	1	$5,995.85
2010-03-23	Snow	GATEWAY REGIONAL HIGH SCHOOL DISTRICT	Yes	1	$8,845.26
2010-03-23	Snow	GLASSBORO	No	1	$55,349.34
2010-03-23	Snow	GLASSBORO BOARD OF EDUCATION	Yes	1	$10,585.87
2010-03-23	Snow	GLASSBORO COMMUNITY HEALTH CENTER	No	1	$1,816.88
2010-03-23	Snow	GLOUCESTER CNTY VOCATIONAL TECH SCHOOL DISTRICT	Yes	1	$7,754.19
2010-03-23	Snow	GLOUCESTER (COUNTY)	No	1	$164,297.77
2010-03-23	Snow	GLOUCESTER COUNTY COLLEGE	Yes	1	$10,860.94
2010-03-23	Snow	GLOUCESTER COUNTY IMPROVEMENT AUTHORITY	No	1	$8,755.84
2010-03-23	Snow	GLOUCESTER COUNTY SPEC SVC S/D	No	1	$9,991.69
2010-03-23	Snow	GREENWICH TOWNSHIP	No	1	$17,471.91
2010-03-23	Snow	HARRISON (TOWNSHIP OF)	No	1	$21,277.31
2010-03-23	Snow	HARRISON TOWNSHIP SCHOOL DISTRICT	Yes	1	$7,992.66
2010-03-23	Snow	HOUSING AUTHORITY GLASSBORO	No	1	$7,797.00
2010-03-23	Snow	LOGAN (TOWNSHIP OF)	No	1	$14,646.29
2010-03-23	Snow	MANTUA TOWNSHIP	No	1	$20,513.20
2010-03-23	Snow	MONROE MUNICIPAL UTILITIES AUTHORITY	No	1	$7,102.16
2010-03-23	Snow	MONROE (TOWNSHIP OF)	No	1	$56,342.22
2010-03-23	Snow	MONROE TOWNSHIP PUBLIC SCHOOLS	Yes	1	$88,402.13
2010-03-23	Snow	NATIONAL PARK	No	1	$7,110.74
2010-03-23	Snow	NATIONAL PARK ELEMENTARY SCHL	Yes	1	$2,019.77
2010-03-23	Snow	NEWFIELD	No	2	$1,650.29
2010-03-23	Snow	PAULSBORO	No	1	$10,415.42
2010-03-23	Snow	PAULSBORO PUBLIC SCHOOL	Yes	1	$3,359.65
2010-03-23	Snow	PITMAN	No	2	$16,606.42
2010-03-23	Snow	PITMAN BOARD OF EDUCATION	Yes	1	$3,850.62
2010-03-23	Snow	SOUTH HARRISON (TOWNSHIP OF)	No	1	$6,754.82
2010-03-23	Snow	SWEDESBORO	No	1	$8,259.16
2010-03-23	Snow	UNDERWOOD- MEMORIAL HOSPITAL	No	1	$10,133.02
2010-03-23	Snow	WASHINGTON TOWNSHIP BOARD OF EDUCATION	Yes	1	$28,144.67
2010-03-23	Snow	WASHINGTON (TOWNSHIP OF)	No	1	$211,952.57
2010-03-23	Snow	WASHINGTON TWP AMBULANCE & RESCUE ASSOCIATION INC.	No	1	$5,175.52
2010-03-23	Snow	WENONAH	No	1	$4,755.95
2010-03-23	Snow	WEST DEPTFORD (TOWNSHIP OF)	No	1	$56,471.47
2010-03-23	Snow	WESTVILLE	No	1	$13,215.14
2010-03-23	Snow	WOODBURY	No	1	$16,091.14
2010-03-23	Snow	WOODBURY CITY PUBLIC SCHOOL DISTRICT	Yes	1	$3,306.55
2010-03-23	Snow	WOODBURY HEIGHTS	No	1	$14,242.58
2010-03-23	Snow	WOODBURY HEIGHTS PUBLIC SCHOOL	Yes	1	$1,141.76
2010-03-23	Snow	WOOLWICH (TOWNSHIP OF)	No	1	$16,059.83
2010-04-02	Severe Storm(s)	FRANKLIN (TOWNSHIP OF)	No	3	$10,697.08
2010-04-02	Severe Storm(s)	GLOUCESTER (COUNTY)	No	9	$38,549.58
2010-04-02	Severe Storm(s)	GREENWICH (TOWNSHIP OF)	No	1	$43,639.52
2010-04-02	Severe Storm(s)	MONROE (TOWNSHIP OF)	No	2	$12,534.30
2010-04-02	Severe Storm(s)	PITMAN	No	2	$1,154.95
