Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-06-29	Severe Storm(s)	AUSTIN COLLEGE	Yes	2	$35,512.01
2007-06-29	Severe Storm(s)	COLLINSVILLE, CITY OF	No	4	$16,846.24
2007-06-29	Severe Storm(s)	COLLINSVILLE INDEPENDENT SCHOOL DISTRICT (ISD)	Yes	2	$45,109.06
2007-06-29	Severe Storm(s)	DENISON INDEPENDENT SCHOOL DISTRICT (ISD)	Yes	1	$27,653.52
2007-06-29	Severe Storm(s)	GRAYSON (COUNTY)	No	138	$952,210.70
2007-06-29	Severe Storm(s)	GUNTER, CITY OF	No	4	$20,911.98
2007-06-29	Severe Storm(s)	GUNTER INDEPENDENT SCHOOL DISTRICT (ISD)	Yes	2	$6,538.52
2007-06-29	Severe Storm(s)	HOWE, CITY OF	No	1	$11,376.07
2007-06-29	Severe Storm(s)	PINK HILL WATER SUPPLY CORPORATION	No	2	$11,575.06
2007-06-29	Severe Storm(s)	POTTSBORO, CITY OF	No	3	$3,869.79
2007-06-29	Severe Storm(s)	SHERMAN, CITY OF	No	11	$103,707.19
2007-06-29	Severe Storm(s)	SHERMAN INDEPENDENT SCHOOL DISTRICT ISD	Yes	4	$48,846.38
2007-06-29	Severe Storm(s)	SOUTHMAYD, CITY OF	No	4	$20,015.89
2007-06-29	Severe Storm(s)	TIOGA, CITY OF	No	1	$14,352.99
2007-06-29	Severe Storm(s)	VAN ALSTYNE, CITY OF	No	12	$46,317.95
2007-06-29	Severe Storm(s)	WHITEWRIGHT, CITY OF	No	1	$32,737.95
