Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-06-03	Severe Storm(s)	BOONE COUNTY AMBULANCE AUTHORITY	No	1	$5,239.46
2001-06-03	Severe Storm(s)	BOONE COUNTY BOARD OF EDUCATION	Yes	4	$11,657.78
2001-06-03	Severe Storm(s)	BOONE COUNTY COMMISSION	No	2	$22,631.44
2001-06-03	Severe Storm(s)	BOONE COUNTY PSD	No	2	$63,985.43
2001-06-03	Severe Storm(s)	BOONE-RALEIGH P.S.D	No	3	$166,152.39
2001-06-03	Severe Storm(s)	DANVILLE TOWN OF	No	2	$0.00
2001-06-03	Severe Storm(s)	MADISON CITY OF	No	2	$7,368.39
2001-06-03	Severe Storm(s)	MADISON VOL FIRE DEPT	No	1	$930.34
2001-06-03	Severe Storm(s)	RACINE VOLUNTEER FIRE DEPT	No	1	$0.00
2001-06-03	Severe Storm(s)	WHITESVILLE, TOWN OF	No	10	$582,472.44
2001-06-03	Severe Storm(s)	WHITESVILLE VFD / AMBULANCE SVC	No	2	$8,156.69
