Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-04-25	Severe Storm(s)	BATH	No	8	$22,743.21
2007-04-25	Severe Storm(s)	BOWDOINHAM (TOWN OF)	No	2	$9,366.44
2007-04-25	Severe Storm(s)	BOWDOIN (TOWN OF)	No	2	$27,038.13
2007-04-25	Severe Storm(s)	GEORGETOWN (TOWN OF)	No	6	$47,270.36
2007-04-25	Severe Storm(s)	PHIPPSBURG (TOWN OF)	No	4	$20,468.28
2007-04-25	Severe Storm(s)	RICHMOND (TOWN OF)	No	3	$6,353.63
2007-04-25	Severe Storm(s)	SAGADAHOC (COUNTY)	No	2	$3,341.07
2007-04-25	Severe Storm(s)	SERVANTS OF THE CROSS, SENT TO S.B.A. 09/10/2007	No	1	$0.00
2007-04-25	Severe Storm(s)	TOPSHAM (TOWN OF)	No	4	$23,905.74
2007-04-25	Severe Storm(s)	WEST BATH (TOWN OF)	No	3	$17,751.29
2007-04-25	Severe Storm(s)	WOOLWICH	No	3	$33,114.90
