Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-06-10	Flood	BRISTOL (TOWN OF)	No	2	$63,927.81
2011-06-10	Flood	CANADICE (TOWN OF)	No	3	$11,152.30
2011-06-10	Flood	CANANDAIGUA	No	1	$8,485.54
2011-06-10	Flood	CANANDAIGUA (TOWN OF)	No	8	$484,074.59
2011-06-10	Flood	FARMINGTON (TOWN OF)	No	1	$1,622.93
2011-06-10	Flood	GORHAM (TOWN OF)	No	3	$32,920.36
2011-06-10	Flood	HOPEWELL (TOWN OF)	No	1	$2,912.66
2011-06-10	Flood	NAPLES (TOWN OF)	No	8	$705,410.65
2011-06-10	Flood	ONTARIO (COUNTY)	No	2	$77,404.81
2011-06-10	Flood	PHELPS (TOWN OF)	No	1	$6,749.91
2011-06-10	Flood	RICHMOND (TOWN OF)	No	3	$341,823.33
2011-06-10	Flood	SENECA (TOWN OF)	No	1	$42,195.72
2011-06-10	Flood	SOUTH BRISTOL (TOWN OF)	No	11	$195,980.96
