Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-05-12	Severe Ice Storm	BURNT HILLS-BALLSTON LK DIST	No	1	$1,101.13
2003-05-12	Severe Ice Storm	DUANESBURG (TOWN OF)	No	1	$15,419.32
2003-05-12	Severe Ice Storm	GLENVILLE (TOWN OF)	No	3	$33,826.30
2003-05-12	Severe Ice Storm	NISKAYUNA (TOWN OF)	No	2	$108,046.66
2003-05-12	Severe Ice Storm	ROTTERDAM (TOWN OF)	No	2	$131,429.27
2003-05-12	Severe Ice Storm	SCHALMONT CENTRAL SCHOOL	Yes	1	$4,031.15
2003-05-12	Severe Ice Storm	SCHENECTADY (CITY OF)	No	4	$73,343.60
2003-05-12	Severe Ice Storm	SCHENECTADY (COUNTY)	No	6	$211,005.01
2003-05-12	Severe Ice Storm	SCHENECTADY SCHOOL DISTRICT	Yes	1	$7,946.65
2003-05-12	Severe Ice Storm	SCHENECTADY SOIL & WATER	No	1	$16,224.87
2003-05-12	Severe Ice Storm	SCOTIA, VILLAGE OF	No	1	$1,769.61
2003-02-25	Snow	BURNT HILLS-BALLSTON LK DIST	No	1	$6,209.46
2003-02-25	Snow	DUANESBURG CENTRAL SCHOOLS	Yes	1	$4,560.61
2003-02-25	Snow	DUANESBURG (TOWN OF)	No	1	$15,768.43
2003-02-25	Snow	GLENVILLE (TOWN OF)	No	1	$42,699.51
2003-02-25	Snow	MOHONASEN (ROTTERDAM) CSD	No	1	$7,232.19
2003-02-25	Snow	NISKAYUNA CENTRAL SCHOOLS	Yes	1	$27,102.90
2003-02-25	Snow	NISKAYUNA (TOWN OF)	No	1	$75,242.89
2003-02-25	Snow	ROTTERDAM (TOWN OF)	No	1	$72,260.87
2003-02-25	Snow	SCHALMONT CENTRAL SCHOOL	Yes	1	$6,592.22
2003-02-25	Snow	SCHENECTADY (CITY OF)	No	7	$252,360.49
2003-02-25	Snow	SCHENECTADY (COUNTY)	No	2	$203,350.40
2003-02-25	Snow	SCHENECTADY COUNTY COMM CLG	No	1	$9,327.22
2003-02-25	Snow	SCHENECTADY MUNICIPAL HOUSING AUTHORITY	No	1	$29,400.43
2003-02-25	Snow	SCHENECTADY SCHOOL DISTRICT	Yes	1	$23,527.06
2003-02-25	Snow	SCOTIA	No	1	$18,686.06
2003-02-25	Snow	SCOTIA-GLENVILLE DISTRICT OFC	No	1	$5,007.63
2003-02-25	Snow	ST CLARE'S HOSPITAL	No	1	$8,129.12
2003-02-25	Snow	SUNNYVIEW HOSPITAL AND REHABILITATION CENTER	No	1	$3,149.29
2003-03-27	Snow	BURNT HILLS-BALLSTON LK DIST	No	1	$1,007.99
2003-03-27	Snow	DUANESBURG CENTRAL SCHOOLS	Yes	1	$0.00
2003-03-27	Snow	DUANESBURG (TOWN OF)	No	1	$5,819.83
2003-03-27	Snow	GLENVILLE (TOWN OF)	No	1	$15,558.96
2003-03-27	Snow	MOHONASEN (ROTTERDAM) CSD	No	1	$3,763.85
2003-03-27	Snow	NISKAYUNA CENTRAL SCHOOLS	Yes	1	$3,239.37
2003-03-27	Snow	NISKAYUNA (TOWN OF)	No	1	$23,830.21
2003-03-27	Snow	ROTTERDAM (TOWN OF)	No	1	$24,850.37
2003-03-27	Snow	SCHALMONT CENTRAL SCHOOL	Yes	1	$2,178.46
2003-03-27	Snow	SCHENECTADY (CITY OF)	No	1	$49,482.55
2003-03-27	Snow	SCHENECTADY (COUNTY)	No	1	$43,916.34
2003-03-27	Snow	SCHENECTADY COUNTY COMMUNITY  COLLEGE	Yes	1	$2,150.71
2003-03-27	Snow	SCHENECTADY MUNICIPAL HOUSING AUTHORITY	No	1	$4,640.41
2003-03-27	Snow	SCHENECTADY SCHOOL DISTRICT	Yes	1	$4,704.59
2003-03-27	Snow	SCOTIA, VILLAGE OF	No	1	$5,467.68
2003-03-27	Snow	ST CLARE'S HOSPITAL	No	1	$2,542.93
2003-08-23	Other	ELLIS HOSPITAL	No	1	$4,037.37
2003-08-23	Other	SCHENECTADY (COUNTY)	No	1	$7,084.06
2003-08-23	Other	ST CLARE'S HOSPITAL	No	1	$761.35
