Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-16	Flood	AC GC JUNIOR SENIOR PUBLIC SCH	No	2	$4,311.45
2001-05-16	Flood	ACTON (TOWNSHIP OF)	No	2	$2,319.56
2001-05-16	Flood	CEDAR MILLS (TOWNSHIP OF)	No	2	$21,681.11
2001-05-16	Flood	COLLINWOOD (TOWNSHIP OF)	No	3	$8,179.21
2001-05-16	Flood	COSMOS, CITY OF	No	1	$0.00
2001-05-16	Flood	COSMOS (TOWNSHIP OF)	No	2	$9,261.47
2001-05-16	Flood	DANIELSON (TOWNSHIP OF)	No	2	$6,521.03
2001-05-16	Flood	DARWIN (TOWNSHIP OF)	No	2	$19,150.50
2001-05-16	Flood	DASSEL	No	1	$195.98
2001-05-16	Flood	DASSEL (TOWNSHIP OF)	No	1	$4,755.84
2001-05-16	Flood	ELLSWORTH (TOWNSHIP OF)	No	1	$1,121.99
2001-05-16	Flood	FOREST CITY (TOWNSHIP OF)	No	3	$4,841.10
2001-05-16	Flood	FOREST PRAIRIE (TOWNSHIP OF)	No	2	$5,169.21
2001-05-16	Flood	GREENLEAF (TOWNSHIP OF)	No	1	$0.00
2001-05-16	Flood	GROVE CITY	No	1	$68,266.60
2001-05-16	Flood	GROVE CITY, MUNICIPAL PUBLIC UTILITIES	No	3	$1,121,309.09
2001-05-16	Flood	HARVEY (TOWNSHIP OF)	No	1	$4,300.48
2001-05-16	Flood	KINGSTON (TOWNSHIP OF)	No	2	$13,597.37
2001-05-16	Flood	LITCHFIELD	No	3	$143,262.68
2001-05-16	Flood	LITCHFIELD, PUBLIC UTILITIES	No	1	$32,208.41
2001-05-16	Flood	LITCHFIELD SCHOOL DISTRICT OFC	Yes	1	$1,959.75
2001-05-16	Flood	LITCHFIELD (TOWNSHIP OF)	No	2	$4,080.10
2001-05-16	Flood	MANANNAH (TOWNSHIP OF)	No	2	$11,868.06
2001-05-16	Flood	MEEKER COOPERATIVE LIGHT ASSN	No	2	$76,292.55
2001-05-16	Flood	MEEKER (COUNTY)	No	4	$4,435.20
2001-05-16	Flood	MEEKER (COUNTY), HIGHWAY DEPARTMENT	No	5	$38,436.69
2001-05-16	Flood	MEEKER (COUNTY), PARKS	No	2	$9,365.05
2001-05-16	Flood	SWEDE GROVE (TOWNSHIP OF)	No	2	$4,256.58
2001-05-16	Flood	UNION GROVE (TOWNSHIP OF)	No	1	$4,197.43
