Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-09-24	Hurricane	ANGELINA (COUNTY)	No	11	$486,448.11
2005-09-24	Hurricane	ANGELINA COUNTY & CITIES HEALTH DISTRICT	No	1	$11,667.18
2005-09-24	Hurricane	ANGELINA & NECHES RIVER AUTHORITY	No	4	$35,905.23
2005-09-24	Hurricane	CENTRAL INDEPENDENT SCHOOL DISTRICT - ISD	Yes	3	$8,342.28
2005-09-24	Hurricane	DIBOLL, CITY OF	No	5	$176,735.85
2005-09-24	Hurricane	DIBOLL INDEPENDENT SCHOOL DIST  - ISD	Yes	2	$34,430.81
2005-09-24	Hurricane	HUDSON, CITY OF	No	5	$82,097.63
2005-09-24	Hurricane	HUDSON ISD	No	3	$15,968.23
2005-09-24	Hurricane	HUNTINGTON, CITY OF	No	5	$84,536.86
2005-09-24	Hurricane	HUNTINGTON ISD	No	3	$29,273.01
2005-09-24	Hurricane	LUFKIN, CITY OF	No	14	$1,269,404.79
2005-09-24	Hurricane	LUFKIN INDEPENDENT SCHOOL DISTRICT - ISD	Yes	4	$69,789.82
2005-09-24	Hurricane	ZAVALLA, CITY OF	No	4	$6,982.09
2005-09-24	Hurricane	ZAVALLA INDEPENDENT SCHOOL DISTRICT - ISD	Yes	1	$2,634.45
2005-09-02	Hurricane	ANGELINA COUNTY & CITIES HEALTH DISTRICT	No	1	$8,434.41
2005-09-02	Hurricane	LUFKIN, CITY OF	No	1	$159,050.61
2005-09-21	Hurricane	ANGELINA (COUNTY)	No	1	$3,447.23
