Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-05-01	Severe Storm(s)	BRADFORD	No	3	$6,067.97
2011-05-01	Severe Storm(s)	GIBSON	No	1	$1,812.37
2011-05-01	Severe Storm(s)	GIBSON (COUNTY)	No	19	$75,012.71
2011-05-01	Severe Storm(s)	HUMBOLDT UTILITIES	No	1	$29,656.27
2011-05-01	Severe Storm(s)	MEDINA	No	2	$3,026.38
2011-05-01	Severe Storm(s)	MILAN	No	5	$54,566.48
2011-05-01	Severe Storm(s)	TRENTON	No	3	$19,512.43
2011-05-09	Severe Storm(s)	BRADFORD	No	1	$13,549.21
2011-05-09	Severe Storm(s)	GIBSON	No	1	$1,636.39
2011-05-09	Severe Storm(s)	GIBSON (COUNTY)	No	36	$300,515.39
2011-05-09	Severe Storm(s)	HUMBOLDT UTILITIES	No	1	$6,157.95
2011-05-09	Severe Storm(s)	MEDINA	No	3	$5,854.04
2011-05-09	Severe Storm(s)	MILAN	No	16	$165,023.68
2011-05-09	Severe Storm(s)	TRENTON	No	2	$22,073.57
