Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2012-07-23	Severe Storm(s)	GREENBRIER (COUNTY)	No	1	$59,831.38
2012-07-23	Severe Storm(s)	GREENBRIER COUNTY HEALTH DEPT	No	1	$2,057.25
2012-07-23	Severe Storm(s)	LEWISBURG	No	2	$17,037.98
2012-07-23	Severe Storm(s)	RAINELLE	No	3	$5,747.25
2012-07-23	Severe Storm(s)	RAINELLE MEDICAL CENTER	No	1	$9,751.56
2012-07-23	Severe Storm(s)	RENICK FIRE DEPT	No	1	$883.13
2012-07-23	Severe Storm(s)	RONCEVERTE	No	5	$16,535.66
2012-07-23	Severe Storm(s)	RONCEVERTE FIRE DEPT	No	1	$2,964.13
2012-07-23	Severe Storm(s)	RUPERT (TOWN OF)	No	1	$1,507.10
2012-07-23	Severe Storm(s)	WILLIAMSBURG COMMUNITY ACTION GROUP	No	1	$77,308.02
2012-07-23	Severe Storm(s)	WILLIAMSBURG VOLUNTEER FIRE DEPARTMENT	No	1	$16,737.19
