Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-11-02	Severe Storm(s)	AFTON (TOWNSHIP OF)	No	3	$15,144.69
2010-11-02	Severe Storm(s)	ALTON (TOWNSHIP OF)	No	5	$6,618.07
2010-11-02	Severe Storm(s)	ARGO (TOWNSHIP OF)	No	1	$2,893.96
2010-11-02	Severe Storm(s)	AURORA (TOWNSHIP OF)	No	1	$10,497.69
2010-11-02	Severe Storm(s)	BROOKINGS	No	4	$10,659.45
2010-11-02	Severe Storm(s)	BROOKINGS (COUNTY)	No	5	$11,861.75
2010-11-02	Severe Storm(s)	BROOKINGS (TOWNSHIP OF)	No	5	$27,171.09
2010-11-02	Severe Storm(s)	ELKTON (TOWNSHIP OF)	No	1	$1,358.69
2010-11-02	Severe Storm(s)	EUREKA (TOWNSHIP OF)	No	2	$2,028.56
2010-11-02	Severe Storm(s)	LAKE HENDRICKS (TOWNSHIP OF)	No	3	$7,527.89
2010-11-02	Severe Storm(s)	MEDARY (TOWNSHIP OF)	No	6	$23,666.54
2010-11-02	Severe Storm(s)	OAK LAKE (TOWNSHIP OF)	No	2	$14,318.66
2010-11-02	Severe Storm(s)	OSLO (TOWNSHIP OF)	No	1	$1,375.81
2010-11-02	Severe Storm(s)	PARNELL (TOWNSHIP OF)	No	3	$8,340.65
2010-11-02	Severe Storm(s)	RICHLAND (TOWNSHIP OF)	No	3	$5,646.41
2010-11-02	Severe Storm(s)	SHERMAN (TOWNSHIP OF)	No	3	$13,616.70
2010-11-02	Severe Storm(s)	STERLING (TOWNSHIP OF)	No	1	$6,987.38
2010-11-02	Severe Storm(s)	TRENTON (TOWNSHIP OF)	No	8	$17,791.93
2010-11-02	Severe Storm(s)	VOLGA (TOWNSHIP OF)	No	2	$3,160.24
