Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-05-05	Severe Storm(s)	MAPLETON	No	26	$403,189.46
2011-05-05	Severe Storm(s)	MAPLE VALLEY COMMUNITY SCHOOL	Yes	4	$37,222.81
2011-05-05	Severe Storm(s)	MONONA COUNTY EMERGENCY MGMNT	No	1	$3,007.43
2011-05-05	Severe Storm(s)	MONONA COUNTY SECONDARY ROADS	No	4	$25,528.97
2011-05-05	Severe Storm(s)	MONONA COUNTY SHERIFF	No	1	$3,104.16
2011-06-27	Flood	BLENCOE	No	4	$83,139.25
2011-06-27	Flood	BURGESS HEALTH CENTER	No	1	$2,082.07
2011-06-27	Flood	MCCANDLESS INTER-COUNTY DRAINAGE DISTRICT	No	1	$95,606.25
2011-06-27	Flood	MONONA CONSERVATION BOARD	No	3	$40,825.11
2011-06-27	Flood	MONONA COUNTY EMERGENCY MGMNT	No	2	$4,958.87
2011-06-27	Flood	MONONA COUNTY SECONDARY ROADS	No	8	$928,433.72
2011-06-27	Flood	MONONA COUNTY SHERIFF	No	1	$1,291.50
2011-06-27	Flood	ONAWA	No	4	$35,954.36
