Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-08-16	Flood	ATLANTA, TOWN OF	No	3	$50,708.49
1999-08-16	Flood	DEWEY, TOWN OF	No	1	$855.27
1999-08-16	Flood	HAWKINS, VILLAGE OF	No	1	$8,314.81
1999-08-16	Flood	LADYSMITH, CITY OF	No	1	$0.00
1999-08-16	Flood	MURRY, TOWN OF	No	3	$81,124.30
1999-08-16	Flood	RUSK COUNTY FORESTRY DEPARTMENT	No	6	$38,605.21
1999-08-16	Flood	RUSK COUNTY HIGHWAY DEPT.	No	2	$103,257.14
1999-08-16	Flood	STUBBS,  TOWNSHIP OF	No	1	$2,853.82
1999-08-16	Flood	WILKINSON, TOWN OF	No	1	$1,150.44
1999-08-16	Flood	WILSON, TOWN OF	No	1	$34,574.17
