Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-02-08	Severe Storm(s)	ALMA, CITY OF	No	1	$1,361.94
2005-02-08	Severe Storm(s)	ESKRIDGE, CITY OF	No	1	$6,604.44
2005-02-08	Severe Storm(s)	HARVEYVILLE, CITY OF	No	4	$12,268.69
2005-02-08	Severe Storm(s)	MAPLE HILL (TOWNSHIP OF)	No	1	$1,151.07
2005-02-08	Severe Storm(s)	MILL CREEK TOWNSHIP	No	2	$1,013.17
2005-02-08	Severe Storm(s)	MISSION CREEK TOWNSHIP	No	3	$14,260.98
2005-02-08	Severe Storm(s)	PLUMB (TOWNSHIP OF)	No	3	$2,842.69
2005-02-08	Severe Storm(s)	WABAUNSEE COUNTY	No	1	$13,249.03
2005-02-08	Severe Storm(s)	WASHINGTON (TOWNSHIP OF)	No	2	$1,000.65
2005-02-08	Severe Storm(s)	WILMINGTON TOWNSHIP	No	1	$0.00
