Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-05-22	Severe Storm(s)	ALLEN (TOWNSHIP OF)	No	5	$21,334.01
2007-05-22	Severe Storm(s)	ALTOONA (TOWNSHIP OF)	No	4	$8,989.94
2007-05-22	Severe Storm(s)	BANNER (TOWNSHIP OF)	No	3	$15,294.75
2007-05-22	Severe Storm(s)	BARRETT (TOWNSHIP OF)	No	1	$12,036.92
2007-05-22	Severe Storm(s)	BEADLE (COUNTY)	No	29	$645,453.16
2007-05-22	Severe Storm(s)	BELLE PRAIRIE (TOWNSHIP OF)	No	2	$10,594.33
2007-05-22	Severe Storm(s)	BONILLA (TOWNSHIP OF)	No	9	$36,792.52
2007-05-22	Severe Storm(s)	BROADLAND (TOWNSHIP OF)	No	2	$2,818.01
2007-05-22	Severe Storm(s)	BURR OAK (TOWNSHIP OF)	No	2	$5,472.06
2007-05-22	Severe Storm(s)	CARLYLE (TOWNSHIP OF)	No	1	$2,288.94
2007-05-22	Severe Storm(s)	CAVOUR, TOWN OF	No	3	$4,210.42
2007-05-22	Severe Storm(s)	CAVOUR (TOWNSHIP OF)	No	1	$13,944.80
2007-05-22	Severe Storm(s)	CLIFTON (TOWNSHIP OF)	No	1	$6,873.62
2007-05-22	Severe Storm(s)	CLYDE (TOWNSHIP OF)	No	1	$4,116.88
2007-05-22	Severe Storm(s)	CUSTER (TOWNSHIP OF)	No	1	$3,557.65
2007-05-22	Severe Storm(s)	DEARBORN (TOWNSHIP OF)	No	2	$4,201.16
2007-05-22	Severe Storm(s)	FOSTER (TOWNSHIP OF)	No	1	$14,651.18
2007-05-22	Severe Storm(s)	HARTLAND (TOWNSHIP OF)	No	1	$4,267.60
2007-05-22	Severe Storm(s)	HITCHCOCK, CITY OF	No	2	$4,402.66
2007-05-22	Severe Storm(s)	HURON, CITY OF	No	3	$21,881.78
2007-05-22	Severe Storm(s)	IOWA (TOWNSHIP OF)	No	5	$23,907.61
2007-05-22	Severe Storm(s)	LIBERTY (TOWNSHIP OF)	No	1	$39,309.88
2007-05-22	Severe Storm(s)	LOGAN (TOWNSHIP OF)	No	1	$46,881.17
2007-05-22	Severe Storm(s)	MILFORD (TOWNSHIP OF)	No	6	$10,031.85
2007-05-22	Severe Storm(s)	NANCE (TOWNSHIP OF)	No	1	$3,744.10
2007-05-22	Severe Storm(s)	PEARL CREEK (TOWNSHIP OF)	No	5	$19,744.69
2007-05-22	Severe Storm(s)	PLEASANT VIEW (TOWNSHIP OF)	No	1	$868.00
2007-05-22	Severe Storm(s)	RICHLAND (TOWNSHIP OF)	No	1	$18,850.48
2007-05-22	Severe Storm(s)	SAND CREEK (TOWNSHIP OF)	No	5	$30,453.20
2007-05-22	Severe Storm(s)	THERESA (TOWNSHIP OF)	No	1	$1,024.14
2007-05-22	Severe Storm(s)	VALLEY (TOWNSHIP OF)	No	1	$5,606.77
2007-05-22	Severe Storm(s)	VERNON (TOWNSHIP OF)	No	1	$6,521.41
2007-05-22	Severe Storm(s)	WESSINGTON (TOWNSHIP OF)	No	1	$1,325.71
2007-05-22	Severe Storm(s)	WHITESIDE (TOWNSHIP OF)	No	1	$3,063.54
2007-05-22	Severe Storm(s)	WOLSEY, TOWN OF	No	4	$8,522.58
2007-05-22	Severe Storm(s)	WOLSEY (TOWNSHIP OF)	No	1	$14,582.58
2007-05-22	Severe Storm(s)	YALE, TOWN OF	No	1	$1,501.88
