Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2012-01-06	Severe Storm(s)	ACTON (TOWN OF)	No	3	$34,112.23
2012-01-06	Severe Storm(s)	ARLINGTON (TOWN OF)	No	1	$66,804.92
2012-01-06	Severe Storm(s)	ASHBY (TOWN OF)	No	1	$8,422.78
2012-01-06	Severe Storm(s)	AYER SHIRLEY REGIONAL SCHOOL DISTRICT	Yes	1	$3,019.37
2012-01-06	Severe Storm(s)	AYER (TOWN OF)	No	1	$5,960.70
2012-01-06	Severe Storm(s)	BEDFORD (TOWN OF)	No	4	$29,493.50
2012-01-06	Severe Storm(s)	BELMONT (TOWN OF)	No	2	$108,465.57
2012-01-06	Severe Storm(s)	BILLERICA (TOWN OF)	No	3	$155,861.86
2012-01-06	Severe Storm(s)	BOXBOROUGH (TOWN OF)	No	2	$68,313.60
2012-01-06	Severe Storm(s)	BURLINGTON (TOWN OF)	No	1	$26,793.10
2012-01-06	Severe Storm(s)	CARLISLE (TOWN OF)	No	2	$45,173.61
2012-01-06	Severe Storm(s)	CHELMSFORD (TOWN OF)	No	6	$252,956.69
2012-01-06	Severe Storm(s)	CONCORD MUNICIPAL LIGHT PLANT	No	2	$35,293.92
2012-01-06	Severe Storm(s)	CONCORD (TOWN OF)	No	2	$27,097.01
2012-01-06	Severe Storm(s)	DRACUT (TOWN OF)	No	3	$67,038.34
2012-01-06	Severe Storm(s)	DUNSTABLE (TOWN OF)	No	1	$48,398.10
2012-01-06	Severe Storm(s)	FRAMINGHAM (TOWN OF)	No	3	$92,654.75
2012-01-06	Severe Storm(s)	GREATER LOWELL REG VOC SCHOOL	Yes	2	$4,800.08
2012-01-06	Severe Storm(s)	GROTON (TOWN OF)	No	3	$242,633.48
2012-01-06	Severe Storm(s)	HOLLISTON (TOWN OF)	No	1	$14,279.30
2012-01-06	Severe Storm(s)	HOPKINTON (TOWN OF)	No	1	$111,954.33
2012-01-06	Severe Storm(s)	HUDSON LIGHT & POWER DEPT	No	2	$251,088.79
2012-01-06	Severe Storm(s)	HUDSON (TOWN OF)	No	2	$113,208.41
2012-01-06	Severe Storm(s)	LEXINGTON	No	3	$231,827.95
2012-01-06	Severe Storm(s)	LINCOLN (TOWN OF)	No	2	$29,541.48
2012-01-06	Severe Storm(s)	LITTLETON LIGHT & WATER	No	2	$183,502.80
2012-01-06	Severe Storm(s)	LITTLETON (TOWN OF)	No	3	$46,864.15
2012-01-06	Severe Storm(s)	LOWELL	No	1	$88,237.21
2012-01-06	Severe Storm(s)	LOWELL GENERAL HOSPITAL	No	1	$7,011.75
2012-01-06	Severe Storm(s)	MARLBORO (RR NAME FOR MARLBOROUGH)	No	3	$472,366.10
2012-01-06	Severe Storm(s)	MASS. DEVELOPMENT/DEVENS FIRE DEPT.	No	3	$87,659.57
2012-01-06	Severe Storm(s)	MAYNARD (TOWN OF)	No	3	$16,483.12
2012-01-06	Severe Storm(s)	MELROSE	No	1	$22,323.23
2012-01-06	Severe Storm(s)	NATICK (TOWN OF)	No	2	$71,828.67
2012-01-06	Severe Storm(s)	NEWTON	No	3	$128,577.26
2012-01-06	Severe Storm(s)	NORTH READING (TOWN OF)	No	2	$81,332.67
2012-01-06	Severe Storm(s)	PEPPERELL (TOWN OF)	No	3	$49,872.13
2012-01-06	Severe Storm(s)	READING MUNICIPAL LIGHT DEPARTMENT	No	2	$306,545.89
2012-01-06	Severe Storm(s)	READING (TOWN OF)	No	2	$40,524.25
2012-01-06	Severe Storm(s)	SHERBORN (TOWN OF)	No	1	$5,249.49
2012-01-06	Severe Storm(s)	SHIRLEY (TOWN OF)	No	3	$30,642.82
2012-01-06	Severe Storm(s)	SOMERVILLE	No	1	$8,781.06
2012-01-06	Severe Storm(s)	STONEHAM (TOWN OF)	No	2	$25,586.85
2012-01-06	Severe Storm(s)	STOW (TOWN OF)	No	3	$34,118.78
2012-01-06	Severe Storm(s)	SUDBURY (TOWN OF)	No	1	$4,843.62
2012-01-06	Severe Storm(s)	TEWKSBURY (TOWN OF)	No	2	$61,421.07
2012-01-06	Severe Storm(s)	TOWN OF WESTFORD	No	4	$162,279.02
2012-01-06	Severe Storm(s)	TOWNSEND (TOWN OF)	No	3	$144,554.53
2012-01-06	Severe Storm(s)	TUFTS UNIVERSITY (RR NAME TUFTS COLLEGE)	Yes	2	$19,166.23
2012-01-06	Severe Storm(s)	TYNGSBORO (TOWN NAME TYNGSBOROUGH)	No	3	$84,480.89
2012-01-06	Severe Storm(s)	WAKEFIELD (TOWN OF)	No	2	$20,474.27
2012-01-06	Severe Storm(s)	WALTHAM	No	2	$25,179.70
2012-01-06	Severe Storm(s)	WAYLAND (TOWN OF)	No	3	$33,233.29
2012-01-06	Severe Storm(s)	WESTON (TOWN OF)	No	2	$118,123.14
2012-01-06	Severe Storm(s)	WILMINGTON (TOWN OF)	No	1	$16,208.20
2012-01-06	Severe Storm(s)	WINCHESTER (TOWN OF)	No	2	$17,783.78
2012-01-06	Severe Storm(s)	WOBURN	No	2	$8,575.83
