Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-05-06	Severe Storm(s)	BUCKEYE TOWNSHIP	No	2	$29,708.09
2007-05-06	Severe Storm(s)	CENTER TOWNSHIP	No	1	$10,181.02
2007-05-06	Severe Storm(s)	CHAPMAN, CITY OF	No	3	$12,547.36
2007-05-06	Severe Storm(s)	CHEEVER TOWNSHIP	No	2	$21,136.73
2007-05-06	Severe Storm(s)	DICKINSON COUNTY	No	5	$181,648.53
2007-05-06	Severe Storm(s)	FLORA TOWNSHIP	No	2	$8,453.12
2007-05-06	Severe Storm(s)	FRAGRANT HILL TOWNSHIP	No	2	$17,638.71
2007-05-06	Severe Storm(s)	GRANT TOWNSHIP	No	1	$9,649.59
2007-05-06	Severe Storm(s)	HAYES TOWNSHIP	No	2	$42,273.16
2007-05-06	Severe Storm(s)	LINCOLN TOWNSHIP	No	1	$11,874.69
2007-05-06	Severe Storm(s)	NOBLE TOWNSHIP	No	2	$27,245.72
2007-05-06	Severe Storm(s)	SHERMAN TOWNSHIP	No	3	$38,528.51
2007-05-06	Severe Storm(s)	SOLOMON, CITY OF	No	3	$9,725.00
2007-05-06	Severe Storm(s)	WILLOWDALE TOWNSHIP	No	2	$30,353.79
