Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-08-29	Hurricane	ALBANY	No	9	$73,918.44
2005-08-29	Hurricane	CARTER PLANTATION COMMUNITY DEVELOPMENT DISTRICT	No	2	$30,749.86
2005-08-29	Hurricane	COLYELL COMMUNITY WATER ASSOC.	No	1	$6,163.70
2005-08-29	Hurricane	DENHAM SPRINGS	No	5	$491,334.15
2005-08-29	Hurricane	E-911	No	1	$49,427.58
2005-08-29	Hurricane	FOURTH WARD WATER ASSOCIATION	No	1	$10,101.91
2005-08-29	Hurricane	FRENCH SETTLEMENT	No	1	$13,294.51
2005-08-29	Hurricane	KILLIAN, TOWN OF	No	5	$36,050.09
2005-08-29	Hurricane	LIVINGSTON, CITY OF	No	1	$39,873.65
2005-08-29	Hurricane	LIVINGSTON FIRE PROTECTION DIST. 7, 54	No	2	$18,799.93
2005-08-29	Hurricane	LIVINGSTON (PARISH)	No	3	$78,478.50
2005-08-29	Hurricane	LIVINGSTON PARISH FIRE DISTRICT 11, 53	No	4	$305,446.41
2005-08-29	Hurricane	LIVINGSTON PARISH FIRE DISTRICT 5, 52	No	1	$6,346.57
2005-08-29	Hurricane	LIVINGSTON PARISH FIRE DISTRICT 9	No	1	$14,104.95
2005-08-29	Hurricane	LIVINGSTON PARISH FIRE PROTECTION DISTRICT 4	No	1	$28,469.38
2005-08-29	Hurricane	LIVINGSTON PARISH FIRE PROTECTION DISTRICT NO. 1, 56	No	1	$3,547.46
2005-08-29	Hurricane	LIVINGSTON PARISH MOSQUITO ABATEMENT	No	2	$746,283.10
2005-08-29	Hurricane	LIVINGSTON PARISH OFC OF EMERGENCY PREPAREDNESS	No	10	$751,086.77
2005-08-29	Hurricane	LIVINGSTON PARISH PUBLIC SCHOOLS	Yes	33	$812,954.76
2005-08-29	Hurricane	LIVINGSTON PARISH SEWER DIST. 1 & 2	No	1	$39,053.10
2005-08-29	Hurricane	LIVINGSTON PARISH SHERIFF'S OFFICE, 55	No	1	$448,472.84
2005-08-29	Hurricane	PORT VINCENT	No	2	$17,847.65
2005-08-29	Hurricane	SPRINGFIELD, CITY OF	No	2	$18,012.47
2005-08-29	Hurricane	WALKER, TOWN OF	No	4	$77,946.28
2005-08-29	Hurricane	WARD 2 MARSHAL	No	1	$3,289.73
2005-08-29	Hurricane	WARD TWO WATER DISTRICT OF LIVINGSTON PARISH	No	3	$28,543.12
2005-09-24	Hurricane	DENHAM SPRINGS,CITY OF	No	2	$170,655.68
2005-09-24	Hurricane	E-911	No	1	$7,924.91
2005-09-24	Hurricane	LIVINGSTON PARISH MOSQUITO ABATEMENT	No	1	$182,492.48
2005-09-24	Hurricane	LIVINGSTON PARISH OFFICE OF EMERGENCY PREPAREDNESS	No	2	$49,991.84
2005-09-24	Hurricane	LIVINGSTON PARISH SHERIFF'S OFFICE	No	1	$189,486.76
2005-09-24	Hurricane	LIVINGSTON SEWER DISTRICT NOS. 1 & 2	No	1	$9,014.20
2005-09-24	Hurricane	WARD TWO WATER DISTRICT OF LIVINGSTON PARISH	No	1	$5,444.38
