Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-09-16	Hurricane	CAROLINA BEACH, TOWN OF	No	26	$1,318,963.92
1999-09-16	Hurricane	DOMESTIC VIOLENCE SHELTER & SERVICES, INC.	No	2	$1,728.44
1999-09-16	Hurricane	KURE BEACH, TOWN OF	No	11	$152,783.50
1999-09-16	Hurricane	NEW HANOVER COUNTY	No	37	$4,927,031.13
1999-09-16	Hurricane	NEW HANOVER COUNTY AIRPORT AUTHORITY	No	3	$31,712.18
1999-09-16	Hurricane	NEW HANOVER REGIONAL MEDICAL CENTER	No	10	$517,079.00
1999-09-16	Hurricane	UNIVERSITY OF NC AT WILMINGTON	Yes	13	$94,263.72
1999-09-16	Hurricane	WILMINGTON, CITY OF	No	12	$2,744,413.94
1999-09-16	Hurricane	WILMINGTON HOUSING AUTHORITY	No	22	$35,220.59
1999-09-16	Hurricane	WRIGHTSVILLE BEACH, TOWN OF	No	19	$249,147.82
1999-09-01	Hurricane	CAROLINA BEACH	No	8	$62,484.67
1999-09-01	Hurricane	KURE BEACH, TOWN OF	No	2	$25,744.82
1999-09-01	Hurricane	NEW HANOVER COUNTY	No	9	$261,978.28
1999-09-01	Hurricane	NEW HANOVER REGIONAL MEDICAL CENTER	No	1	$45,527.75
1999-09-01	Hurricane	WILMINGTON, CITY OF	No	2	$85,310.66
1999-09-01	Hurricane	WRIGHTSVILLE BEACH, TOWN OF	No	2	$19,684.74
