Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-05-13	Flood	AURORA (COUNTY)	No	14	$53,281.20
2011-05-13	Flood	BELFORD (TOWNSHIP OF)	No	2	$3,385.13
2011-05-13	Flood	CENTER (TOWNSHIP OF)	No	1	$819.36
2011-05-13	Flood	COOPER (TOWNSHIP OF)	No	1	$1,217.57
2011-05-13	Flood	CRYSTAL LAKE (TOWNSHIP OF)	No	2	$2,619.97
2011-05-13	Flood	DUDLEY (TOWNSHIP OF)	No	3	$7,339.94
2011-05-13	Flood	EUREKA (TOWNSHIP OF)	No	1	$1,383.00
2011-05-13	Flood	HOPPER (TOWNSHIP OF)	No	6	$10,460.68
2011-05-13	Flood	LAKE (TOWNSHIP OF)	No	3	$5,715.63
2011-05-13	Flood	PALATINE (TOWNSHIP OF)	No	2	$5,459.21
2011-05-13	Flood	PATTEN (TOWNSHIP OF)	No	1	$2,937.39
2011-05-13	Flood	PLANKINTON	No	3	$3,859.10
2011-05-13	Flood	PLANKINTON (TOWNSHIP OF)	No	1	$3,934.73
2011-05-13	Flood	PLEASANT VALLEY (TOWNSHIP OF)	No	1	$3,004.13
2011-05-13	Flood	TRURO (TOWNSHIP OF)	No	1	$2,556.44
2011-05-13	Flood	WASHINGTON (TOWNSHIP OF)	No	3	$9,708.68
2011-05-13	Flood	WHITE LAKE	No	1	$13,744.50
2011-05-13	Flood	WHITE LAKE (TOWNSHIP OF)	No	2	$2,680.40
