Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-03-20	Severe Storm(s)	DEPT OF PUBLIC SAFETY	No	2	$4,515.26
2008-03-20	Severe Storm(s)	GEORGIA BUILDING AUTHORITY	No	1	$244,357.50
2008-03-20	Severe Storm(s)	GEORGIA EMERGENCY MANAGEMENT AGENCY	No	1	$172,443.00
2008-03-20	Severe Storm(s)	JEFFERSON ENERGY COOPERATIVE	No	1	$91,298.92
2008-03-20	Severe Storm(s)	PLANTERS ELECTRIC MEMBERSHIP CORPORATION	No	1	$31,960.41
2008-03-20	Severe Storm(s)	REGENTS, BOARD OF, UNIV. SYSTEM OF GA	Yes	6	$20,066.22
2008-05-23	Severe Storm(s)	ALTAMAHA EMC	No	1	$80,992.09
2008-05-23	Severe Storm(s)	BOARD OF REGENTS OF GA STATE UNIVERSITY	Yes	1	$0.00
2008-05-23	Severe Storm(s)	CARROLL EMC	No	4	$402,681.25
2008-05-23	Severe Storm(s)	COASTAL ELECTRIC MEMBERSHIP CORPORATION	No	2	$48,785.09
2008-05-23	Severe Storm(s)	DEPT OF PUBLIC SAFETY	No	1	$18,625.80
2008-05-23	Severe Storm(s)	EXCELSIOR EMC	No	3	$65,282.20
2008-05-23	Severe Storm(s)	FLINT ELECTRIC MEMBERSHIP CORP	No	3	$25,287.93
2008-05-23	Severe Storm(s)	GEORGIA EMERGENCY MANAGEMENT AGENCY	No	1	$398,818.00
2008-05-23	Severe Storm(s)	GEORGIA FORESTRY COMMISSION	No	1	$22,689.70
2008-05-23	Severe Storm(s)	GEORGIA TRANSMISSION CORPORATION	No	5	$1,384,589.89
2008-05-23	Severe Storm(s)	GREYSTONE POWER CORPORATION	No	4	$115,898.41
2008-05-23	Severe Storm(s)	JEFFERSON ENERGY COOPERATIVE	No	4	$290,240.15
2008-05-23	Severe Storm(s)	OCONEE ELECTRIC MEMBERSHIP CORP	No	5	$305,745.05
2008-05-23	Severe Storm(s)	PLANTERS ELECTRIC MEMBERSHIP CORPORATION	No	3	$69,987.43
2008-05-23	Severe Storm(s)	REGENTS, BOARD OF, UNIV. SYSTEM OF GA	Yes	1	$56,751.14
2008-05-23	Severe Storm(s)	SOUTHERN RIVERS ENERGY	No	3	$208,368.84
2008-05-23	Severe Storm(s)	WASHINGTON ELECTRIC MEMBERSHIP CORP	No	4	$515,548.08
