Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-05-13	Flood	BANNER (TOWNSHIP OF)	No	1	$7,109.99
2010-05-13	Flood	BLACK (TOWNSHIP OF)	No	2	$5,817.25
2010-05-13	Flood	COLOME (TOWNSHIP OF)	No	3	$5,351.03
2010-05-13	Flood	CONDON (TOWNSHIP OF)	No	1	$3,608.09
2010-05-13	Flood	ELLISTON (TOWNSHIP OF)	No	2	$7,456.07
2010-05-13	Flood	IRWIN (TOWNSHIP OF)	No	2	$10,566.48
2010-05-13	Flood	LAMRO (TOWNSHIP OF)	No	1	$3,623.57
2010-05-13	Flood	LONE STAR (TOWNSHIP OF)	No	3	$8,579.01
2010-05-13	Flood	PLEASANT VIEW (TOWNSHIP OF)	No	4	$29,718.70
2010-05-13	Flood	SULLY (TOWNSHIP OF)	No	1	$2,667.57
2010-05-13	Flood	TRIPP (COUNTY)	No	34	$119,448.26
2010-05-13	Flood	WEAVER (TOWNSHIP OF)	No	4	$14,179.11
2010-05-13	Flood	WILLOW CREEK (TOWNSHIP OF)	No	3	$6,635.21
2010-05-13	Flood	WILSON (TOWNSHIP OF)	No	1	$12,076.88
