Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-08-01	Tornado	CANAL FULTON, CITY OF	No	3	$33,472.83
2003-08-01	Tornado	CANTON, CITY OF	No	4	$14,737.48
2003-08-01	Tornado	CANTON, TOWNSHIP OF	No	3	$5,759.76
2003-08-01	Tornado	GREENTOWN VOLUNTEER FIRE DEPT	No	1	$1,730.01
2003-08-01	Tornado	LAKE, TOWNSHIP OF	No	1	$840.95
2003-08-01	Tornado	LOUISVILLE, CITY OF	No	6	$218,029.69
2003-08-01	Tornado	MASSILLON, CITY OF	No	5	$35,985.98
2003-08-01	Tornado	MINERVA, VILLAGE OF	No	6	$12,542.49
2003-08-01	Tornado	NIMISHILLEN, TOWNSHIP OF	No	1	$787.80
2003-08-01	Tornado	NIMISHILLEN TWP FIRE DEPT	No	1	$2,222.38
2003-08-01	Tornado	PARIS, TOWNSHIP OF	No	1	$18,283.57
2003-08-01	Tornado	PIKE, TOWNSHIP OF	No	1	$1,937.21
2003-08-01	Tornado	STARK COUNTY COMMISSIONERS	No	1	$814.20
2003-08-01	Tornado	STARK COUNTY ENGINEERS	No	5	$218,969.95
2003-08-01	Tornado	STARK COUNTY PARK DISTRICT	No	1	$11,505.03
