Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2012-08-20	Severe Storm(s)	BARLOW (TOWNSHIP OF)	No	1	$3,898.09
2012-08-20	Severe Storm(s)	BELPRE (TOWNSHIP OF)	No	2	$7,313.35
2012-08-20	Severe Storm(s)	DECATUR (TOWNSHIP OF)	No	1	$2,053.76
2012-08-20	Severe Storm(s)	DUNHAM (TOWNSHIP OF)	No	1	$767.34
2012-08-20	Severe Storm(s)	FAIRFIELD (TOWNSHIP OF)	No	1	$3,257.76
2012-08-20	Severe Storm(s)	FEARING (TOWNSHIP OF)	No	1	$2,803.27
2012-08-20	Severe Storm(s)	GRANDVIEW (TOWNSHIP OF)	No	1	$1,300.56
2012-08-20	Severe Storm(s)	LAWRENCE (TOWNSHIP OF)	No	1	$4,453.69
2012-08-20	Severe Storm(s)	LUDLOW (TOWNSHIP OF)	No	1	$42,458.55
2012-08-20	Severe Storm(s)	MARIETTA	No	3	$25,084.37
2012-08-20	Severe Storm(s)	MARIETTA CITY BOARD OF EDUCATION	Yes	1	$3,750.00
2012-08-20	Severe Storm(s)	NEWPORT (TOWNSHIP OF)	No	3	$20,464.90
2012-08-20	Severe Storm(s)	WARREN (TOWNSHIP OF)	No	1	$3,834.20
2012-08-20	Severe Storm(s)	WASHINGTON COUNTY COMMISSIONERS	No	3	$16,327.99
2012-08-20	Severe Storm(s)	WASHINGTON COUNTY ENGINEER	No	1	$67,522.71
2012-08-20	Severe Storm(s)	WASHINGTON COUNTY SHERIFF'S	No	1	$3,616.90
2012-08-20	Severe Storm(s)	WATERTOWN (TOWNSHIP OF)	No	1	$3,746.11
