Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2012-01-06	Severe Storm(s)	ADAMS (TOWN OF)	No	1	$13,184.09
2012-01-06	Severe Storm(s)	ALFORD (TOWN OF)	No	1	$7,615.49
2012-01-06	Severe Storm(s)	BECKET (TOWN OF)	No	1	$12,912.84
2012-01-06	Severe Storm(s)	BERKSHIRE MEDICAL CENTER	No	1	$7,661.01
2012-01-06	Severe Storm(s)	CENTRAL BERKSHIRE SCHOOL DIST	Yes	1	$2,800.58
2012-01-06	Severe Storm(s)	CHESHIRE (TOWN OF)	No	1	$5,815.88
2012-01-06	Severe Storm(s)	CLARKSBURG (TOWN OF)	No	1	$3,107.80
2012-01-06	Severe Storm(s)	DALTON (TOWN OF)	No	1	$12,492.37
2012-01-06	Severe Storm(s)	EGREMONT (TOWN OF)	No	1	$10,201.87
2012-01-06	Severe Storm(s)	FAIRVIEW HOSPITAL	No	1	$1,440.26
2012-01-06	Severe Storm(s)	FLORIDA (TOWN OF)	No	1	$11,702.05
2012-01-06	Severe Storm(s)	GREAT BARRINGTON	No	2	$30,348.13
2012-01-06	Severe Storm(s)	GREAT BARRINGTON HOUSING AUTHORITY	No	1	$825.05
2012-01-06	Severe Storm(s)	HINSDALE (TOWN OF)	No	1	$12,661.16
2012-01-06	Severe Storm(s)	LANESBOROUGH (TOWN OF)	No	1	$13,293.58
2012-01-06	Severe Storm(s)	LEE (TOWN OF)	No	1	$18,654.59
2012-01-06	Severe Storm(s)	LENOX (TOWN OF)	No	1	$13,107.02
2012-01-06	Severe Storm(s)	MONTEREY (TOWN OF)	No	1	$8,451.71
2012-01-06	Severe Storm(s)	MOUNT WASHINGTON (TOWN OF)	No	1	$9,218.22
2012-01-06	Severe Storm(s)	NEW MARLBOROUGH (TOWN OF)	No	1	$14,404.34
2012-01-06	Severe Storm(s)	NORTH ADAMS	No	1	$19,931.50
2012-01-06	Severe Storm(s)	OTIS (TOWN OF)	No	1	$4,973.23
2012-01-06	Severe Storm(s)	PERU (TOWN OF)	No	1	$5,611.22
2012-01-06	Severe Storm(s)	PITTSFIELD	No	1	$72,728.87
2012-01-06	Severe Storm(s)	PITTSFIELD HOUSING AUTHORITY	No	1	$6,056.13
2012-01-06	Severe Storm(s)	RICHMOND (TOWN OF)	No	1	$5,702.55
2012-01-06	Severe Storm(s)	SANDISFIELD (TOWN OF)	No	1	$13,131.93
2012-01-06	Severe Storm(s)	SAVOY (TOWN OF)	No	1	$7,646.81
2012-01-06	Severe Storm(s)	SHEFFIELD (TOWN OF)	No	1	$6,397.13
2012-01-06	Severe Storm(s)	SHERWOOD FOREST ROAD MAINTENANCE DISTRICT	No	1	$2,790.00
2012-01-06	Severe Storm(s)	STOCKBRIDGE (TOWN OF)	No	1	$3,248.00
2012-01-06	Severe Storm(s)	TYRINGHAM (TOWN OF)	No	1	$6,827.61
2012-01-06	Severe Storm(s)	WASHINGTON (TOWN OF)	No	1	$7,901.34
2012-01-06	Severe Storm(s)	WEST STOCKBRIDGE (TOWN OF)	No	1	$7,452.68
2012-01-06	Severe Storm(s)	WILLIAMSTOWN (TOWN OF)	No	1	$14,574.89
2012-01-06	Severe Storm(s)	WINDSOR (TOWN OF)	No	1	$9,143.81
