Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-03-02	Severe Storm(s)	AURORA	No	2	$1,298.23
2009-03-02	Severe Storm(s)	DETROIT	No	1	$3,060.00
2009-03-02	Severe Storm(s)	KEIZER	No	3	$14,452.88
2009-03-02	Severe Storm(s)	MARION COUNTY PUBLIC WORKS	No	5	$219,055.92
2009-03-02	Severe Storm(s)	MARION COUNTY SCHOOL DISTRICT 24J	Yes	5	$39,357.73
2009-03-02	Severe Storm(s)	SALEM	No	12	$378,434.46
2009-03-02	Severe Storm(s)	SALEM AREA MASS TRANSIT DISTRICT	No	2	$29,226.03
2009-03-02	Severe Storm(s)	SILVERTON	No	4	$15,690.63
2009-03-02	Severe Storm(s)	SILVERTON HOSPITAL NETWORK	No	2	$4,682.64
2009-03-02	Severe Storm(s)	SILVERTON RURAL FIRE PROTECTION DISTRICT 2	No	1	$7,635.98
2009-03-02	Severe Storm(s)	STAYTON	No	1	$1,509.92
2009-03-02	Severe Storm(s)	TURNER	No	2	$5,614.39
