Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-06-24	Severe Storm(s)	WELLINGTON	No	4	$34,983.61
2009-06-25	Severe Storm(s)	ARGONIA	No	2	$2,647.84
2009-06-25	Severe Storm(s)	BELLE PLAINE (TOWNSHIP OF)	No	2	$27,645.58
2009-06-25	Severe Storm(s)	CONWAY (TOWNSHIP OF)	No	7	$66,613.63
2009-06-25	Severe Storm(s)	CREEK (TOWNSHIP OF)	No	7	$92,247.01
2009-06-25	Severe Storm(s)	DIXON (TOWNSHIP OF)	No	2	$9,849.67
2009-06-25	Severe Storm(s)	EDEN (TOWNSHIP OF)	No	9	$33,569.58
2009-06-25	Severe Storm(s)	GORE (TOWNSHIP OF)	No	1	$18,920.94
2009-06-25	Severe Storm(s)	GUELPH (TOWNSHIP OF)	No	4	$69,077.95
2009-06-25	Severe Storm(s)	ILLINOIS (TOWNSHIP OF)	No	4	$15,785.06
2009-06-25	Severe Storm(s)	JACKSON (TOWNSHIP OF)	No	7	$65,124.16
2009-06-25	Severe Storm(s)	LONDON (TOWNSHIP OF)	No	3	$50,845.31
2009-06-25	Severe Storm(s)	MORRIS (TOWNSHIP OF)	No	4	$10,987.86
2009-06-25	Severe Storm(s)	OXFORD (TOWNSHIP OF)	No	2	$48,093.03
2009-06-25	Severe Storm(s)	SPRINGDALE (TOWNSHIP OF)	No	5	$36,923.04
2009-06-25	Severe Storm(s)	SUMNER COUNTY ROAD & BRIDGE	No	2	$33,002.82
2009-06-25	Severe Storm(s)	WELLINGTON	No	1	$4,939.94
2009-06-25	Severe Storm(s)	WELLINGTON (TOWNSHIP OF)	No	3	$23,596.42
