Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2000-04-28	Severe Storm(s)	AVON (TOWN OF)	No	3	$21,636.14
2000-04-28	Severe Storm(s)	CARTHAGE (TOWN OF)	No	4	$7,131.16
2000-04-28	Severe Storm(s)	FARMINGTON (TOWN OF)	No	2	$5,043.75
2000-04-28	Severe Storm(s)	FRANKLIN (COUNTY)	No	2	$8,772.95
2000-04-28	Severe Storm(s)	INDUSTRY (TOWN OF)	No	3	$8,812.47
2000-04-28	Severe Storm(s)	JAY (TOWN OF)	No	1	$5,132.42
2000-04-28	Severe Storm(s)	KINGFIELD (TOWN OF)	No	2	$7,994.19
2000-04-28	Severe Storm(s)	NEW SHARON (TOWN OF)	No	5	$31,235.97
2000-04-28	Severe Storm(s)	NEW VINEYARD (TOWN OF)	No	4	$13,856.76
2000-04-28	Severe Storm(s)	PHILLIPS (TOWN OF)	No	3	$10,461.61
2000-04-28	Severe Storm(s)	RANGELEY (PLANTATION OF)	No	1	$7,777.59
2000-04-28	Severe Storm(s)	RANGELEY (TOWN OF)	No	2	$140,072.86
2000-04-28	Severe Storm(s)	SANDY RIVER (PLANTATION OF)	No	1	$1,911.83
2000-04-28	Severe Storm(s)	STRONG (TOWN OF)	No	1	$2,425.78
2000-04-28	Severe Storm(s)	STRONG WATER DISTRICT	No	1	$1,810.40
2000-04-28	Severe Storm(s)	TEMPLE (TOWN OF)	No	4	$13,418.59
2000-04-28	Severe Storm(s)	WELD (TOWN OF)	No	3	$9,710.04
