Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-10-24	Fire	ARROWBEAR PARK COUNTY WATER DISTRICT	No	1	$15,229.54
2007-10-24	Fire	BIG BEAR CITY COMMUNITY SERVICES DISTRICT	No	1	$4,226.79
2007-10-24	Fire	CHINO, CITY OF	No	1	$26,123.89
2007-10-24	Fire	COLTON JOINT UNIFIED SCHOOL	Yes	1	$3,919.50
2007-10-24	Fire	FONTANA UNIFIED SCHOOL DISTRICT	Yes	1	$19,597.50
2007-10-24	Fire	LAKE ARROWHEAD COMMUNITY SERVICES DISTRICT	No	2	$27,417.58
2007-10-24	Fire	ONTARIO, CITY OF	No	5	$200,334.48
2007-10-24	Fire	RIALTO UNIFIED SCHOOL DISTRICT	Yes	2	$3,919.50
2007-10-24	Fire	RUNNING SPRINGS WATER DISTRICT	No	11	$1,567.83
2007-10-24	Fire	SAN BERNARDINO, CITY OF	No	3	$263,558.92
2007-10-24	Fire	SAN BERNARDINO CITY UNIFIED SCHOOL DISTRICT	Yes	3	$15,584.74
2007-10-24	Fire	SAN BERNARDINO (COUNTY)	No	38	$9,024,027.22
