Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-03-02	Severe Storm(s)	ILLINOIS DEPARTMENT OF NATURAL RESOURCES	No	24	$387,381.44
2009-03-02	Severe Storm(s)	ILLINOIS DEPARTMENT OF TRANSPORTATION	No	6	$1,296,760.02
2009-03-02	Severe Storm(s)	ILLINOIS EMERGENCY MANAGEMENT AGENCY	No	1	$390,491.44
2009-03-02	Severe Storm(s)	ILLINOIS STATE POLICE	No	1	$1,652.15
2009-03-02	Severe Storm(s)	SOUTHEASTERN ILLINOIS ELECTRIC COOPERATIVE	No	18	$2,139,629.03
2009-03-02	Severe Storm(s)	SOUTHERN ILLINOIS ELECTRIC COOPERATIVE	No	22	$4,053,776.66
2009-03-02	Severe Storm(s)	SOUTHERN ILLINOIS POWER COOPERATIVE	No	5	$332,603.60
2009-03-02	Severe Storm(s)	UNIVERSITY OF ILLINOIS	Yes	5	$28,809.18
2009-07-02	Severe Storm(s)	EGYPTIAN ELECTRIC COOPERATIVE ASSOCIATION	No	9	$2,901,622.35
2009-07-02	Severe Storm(s)	ILLINOIS DEPARTMENT OF NATURAL RESOURCES	No	16	$196,586.28
2009-07-02	Severe Storm(s)	ILLINOIS DEPARTMENT OF TRANSPORTATION	No	8	$1,487,301.21
2009-07-02	Severe Storm(s)	ILLINOIS EMERGENCY MANAGEMENT AGENCY	No	2	$801,193.76
2009-07-02	Severe Storm(s)	ILLINOIS STATE POLICE	No	1	$23,560.13
2009-07-02	Severe Storm(s)	SOUTHEASTERN ILLINOIS ELECTRIC COOPERATIVE	No	11	$1,780,340.76
2009-07-02	Severe Storm(s)	SOUTHERN ILLINOIS ELECTRIC COOPERATIVE	No	3	$73,061.12
2009-07-02	Severe Storm(s)	SOUTHERN ILLINOIS POWER COOPERATIVE	No	2	$516,084.49
2009-07-02	Severe Storm(s)	SOUTHERN ILLINOIS UNIVERSITY-CARBONDALE	Yes	96	$2,029,973.40
