Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-03-20	Snow	ASHLAND (TOWN OF)	No	1	$2,880.01
2001-03-20	Snow	BLAINE (TOWN OF)	No	1	$2,242.19
2001-03-20	Snow	BRIDGEWATER (TOWN OF)	No	1	$2,503.30
2001-03-20	Snow	CARIBOU (TOWN OF)	No	1	$19,943.52
2001-03-20	Snow	EASTON (TOWN OF)	No	1	$2,815.81
2001-03-20	Snow	FORT FAIRFIELD (TOWN OF)	No	1	$7,584.59
2001-03-20	Snow	FORT KENT (TOWN OF)	No	1	$1,741.44
2001-03-20	Snow	FRENCHVILLE (TOWN OF)	No	1	$3,314.22
2001-03-20	Snow	HOULTON (TOWN OF)	No	1	$9,511.07
2001-03-20	Snow	LIMESTONE (TOWN OF)	No	1	$3,052.61
2001-03-20	Snow	MADAWASKA (TOWN OF)	No	1	$4,547.78
2001-03-20	Snow	MAPLETON (TOWN OF)	No	1	$4,349.24
2001-03-20	Snow	MARS HILL (TOWN OF)	No	1	$4,362.41
2001-03-20	Snow	MONTICELLO (TOWN OF)	No	1	$2,935.45
2001-03-20	Snow	OAKFIELD (TOWN OF)	No	1	$2,645.14
2001-03-20	Snow	PRESQUE ISLE	No	1	$17,213.20
2001-03-20	Snow	ST. AGATHA (TOWN OF)	No	1	$3,136.13
2001-03-20	Snow	VAN BUREN (TOWN OF)	No	1	$3,106.33
2001-03-20	Snow	WADE (TOWN OF)	No	1	$1,818.89
2001-03-20	Snow	WASHBURN (TOWN OF)	No	1	$3,851.24
2001-03-20	Snow	WESTFIELD (TOWN OF)	No	1	$1,643.79
2001-03-20	Snow	WOODLAND (TOWN OF)	No	1	$1,291.12
