Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-16	Flood	AGRAM (TOWNSHIP OF)	No	2	$9,543.34
2001-05-16	Flood	BELLE PRAIRIE (TOWNSHIP OF)	No	2	$11,474.04
2001-05-16	Flood	BELLEVUE (TOWNSHIP OF)	No	2	$3,289.04
2001-05-16	Flood	BUCKMAN (TOWNSHIP OF)	No	1	$32,210.28
2001-05-16	Flood	BUH (TOWNSHIP OF)	No	6	$20,053.64
2001-05-16	Flood	CULDRUM (TOWNSHIP OF)	No	3	$9,454.62
2001-05-16	Flood	DARLING (TOWNSHIP OF)	No	2	$5,688.92
2001-05-16	Flood	ELMDALE	No	1	$3,123.85
2001-05-16	Flood	ELMDALE (TOWNSHIP OF)	No	1	$9,130.87
2001-05-16	Flood	GRANITE (TOWNSHIP OF)	No	1	$17,582.85
2001-05-16	Flood	GREEN PRAIRIE (TOWNSHIP OF)	No	1	$1,863.73
2001-05-16	Flood	HILLMAN (TOWNSHIP OF)	No	1	$2,563.72
2001-05-16	Flood	LAKIN (TOWNSHIP OF)	No	3	$6,358.33
2001-05-16	Flood	LEIGH (TOWNSHIP OF)	No	1	$5,687.45
2001-05-16	Flood	LITTLE FALLS (TOWNSHIP OF)	No	2	$35,911.10
2001-05-16	Flood	MORRILL (TOWNSHIP OF)	No	2	$7,214.33
2001-05-16	Flood	MORRISON (COUNTY)	No	1	$0.00
2001-05-16	Flood	MORRISON (COUNTY), PUBLIC HEALTH	No	1	$0.00
2001-05-16	Flood	MORRISON (COUNTY), PUBLIC WORKS	No	2	$177,799.53
2001-05-16	Flood	MOUNT MORRIS (TOWNSHIP OF)	No	2	$4,289.07
2001-05-16	Flood	PARKER (TOWNSHIP OF)	No	2	$5,883.80
2001-05-16	Flood	PIERZ (TOWNSHIP OF)	No	2	$19,920.31
2001-05-16	Flood	PIKE CREEK (TOWNSHIP OF)	No	1	$18,857.06
2001-05-16	Flood	PLATTE (TOWNSHIP OF)	No	2	$10,766.52
2001-05-16	Flood	PULASKI (TOWNSHIP OF)	No	2	$17,281.39
2001-05-16	Flood	RANDALL	No	1	$1,519.19
2001-05-16	Flood	RICHARDSON (TOWNSHIP OF)	No	1	$5,917.87
2001-05-16	Flood	RIPLEY (TOWNSHIP OF)	No	6	$21,887.13
2001-05-16	Flood	SOBIESKI	No	1	$2,472.53
2001-05-16	Flood	SWAN RIVER (TOWNSHIP OF)	No	2	$12,060.32
2001-05-16	Flood	SWANVILLE (TOWNSHIP OF)	No	1	$1,730.07
2001-05-16	Flood	TWO RIVERS (TOWNSHIP OF)	No	1	$6,536.94
