Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-01-17	Snow	BARNETT TOWNSHIP ROAD DISTRICT	No	1	$3,019.63
2001-01-17	Snow	CLINTON, CITY OF	No	1	$4,860.32
2001-01-17	Snow	CLINTONIA TOWNSHIP ROAD DISTRICT	No	1	$3,461.60
2001-01-17	Snow	CREEK TWP. ROAD DISTRICT	No	1	$3,201.62
2001-01-17	Snow	DE WITT COUNTY	No	1	$11,129.25
2001-01-17	Snow	FARMER CITY, CITY OF	No	1	$2,931.99
2001-01-17	Snow	HARP TOWNSHIP ROAD DISTRICT	No	1	$3,007.04
2001-01-17	Snow	NIXON TWP. ROAD DIST.	No	1	$2,298.55
2001-01-17	Snow	RUTLEDGE TWP. ROAD DISTRICT	No	1	$4,764.61
2001-01-17	Snow	SANTA ANNA, TOWNSHIP OF	No	1	$6,474.14
2001-01-17	Snow	TEXAS, TOWNSHIP OF	No	1	$4,916.66
2001-01-17	Snow	TUNBRIDGE TWP. ROAD DIST.	No	1	$3,114.66
2001-01-17	Snow	WAPELLA TWP. ROAD DIST.	No	1	$4,413.35
2001-01-17	Snow	WAPELLA, VILLAGE OF	No	1	$1,684.70
2001-01-17	Snow	WAYNESVILLE TWP. ROAD DISTRICT	No	1	$2,109.14
2001-01-17	Snow	WELDON, VILLAGE OF	No	1	$0.00
2001-01-17	Snow	WILSON TWP. ROAD DIST.	No	1	$2,283.12
