Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-01-17	Snow	AURORA, CITY OF	No	1	$168,405.21
2001-01-17	Snow	AURORA EAST SD 131	No	1	$15,537.00
2001-01-17	Snow	AURORA TOWNSHIP ROAD DISTIRCT	No	1	$8,422.22
2001-01-17	Snow	BATAVIA, CITY OF	No	1	$42,641.25
2001-01-17	Snow	BIG ROCK, TOWNSHIP OF	No	1	$5,818.11
2001-01-17	Snow	BLACKBERRY TOWNSHIP ROAD DISTRICT	No	1	$7,130.38
2001-01-17	Snow	BURLINGTON, VILLAGE OF	No	1	$2,474.48
2001-01-17	Snow	CARPENTERSVILLE, VILLAGE OF	No	1	$28,533.33
2001-01-17	Snow	COMMUNITY UNIT SCHOOL DISTRICT 300	Yes	2	$35,749.76
2001-01-17	Snow	DELNOR-COMMUNITY HOSPITAL	No	1	$6,478.08
2001-01-17	Snow	DUNDEE TOWNSHIP PARK DISTRICT	No	1	$2,221.68
2001-01-17	Snow	DUNDEE TOWNSHIP ROAD DISTRICT	No	1	$8,292.02
2001-01-17	Snow	EAST DUNDEE, VILLAGE OF	No	1	$7,672.03
2001-01-17	Snow	ELBURN, VILLAGE OF	No	1	$5,226.30
2001-01-17	Snow	ELGIN, CITY OF	No	1	$65,225.97
2001-01-17	Snow	ELGIN COMMUNITY COLLEGE	Yes	1	$7,153.22
2001-01-17	Snow	ELGIN TOWNSHIP ROAD DISTRICT	No	1	$6,711.27
2001-01-17	Snow	FOX VALLEY PARK DIST.	No	1	$3,976.81
2001-01-17	Snow	GENEVA, CITY OF	No	1	$33,502.32
2001-01-17	Snow	GENEVA COMMUNITY SCHOOL DISTRICT 304	Yes	1	$2,405.10
2001-01-17	Snow	GENEVA PARK DISTRICT	No	1	$1,429.07
2001-01-17	Snow	GILBERTS, VILLAGE OF	No	1	$3,683.55
2001-01-17	Snow	KANE COUNTY DIVISION OF TRANSPORTATION	No	1	$137,147.69
2001-01-17	Snow	KANELAND COMMUNITY UNIT SCHOOL DISTRICT 302	Yes	1	$4,160.99
2001-01-17	Snow	KANEVILLE TWP. HWY. DEPT.	No	1	$2,087.67
2001-01-17	Snow	LILY LAKE, VILLAGE OF	No	1	$2,555.52
2001-01-17	Snow	MAPLE PARK, VILLAGE OF	No	1	$2,449.66
2001-01-17	Snow	MONTGOMERY, VILLAGE OF	No	1	$12,003.71
2001-01-17	Snow	NORTH AURORA, VILLAGE OF	No	1	$10,759.07
2001-01-17	Snow	PLATO TWP. ROAD DISTRIST	No	1	$4,464.12
2001-01-17	Snow	RUTLAND TOWNSHIP ROAD DISTRICT	No	1	$7,411.78
2001-01-17	Snow	SAINT CHARLES, CITY OF	No	1	$41,341.32
2001-01-17	Snow	SCHOOL DISTRICT UNIT 46	Yes	1	$23,741.92
2001-01-17	Snow	SLEEPY HOLLOW, VILLAGE OF	No	1	$2,913.48
2001-01-17	Snow	SOUTH ELGIN, VILLAGE OF	No	1	$21,924.98
2001-01-17	Snow	ST CHARLES PUBLIC LIBRARY DISTRICT	No	1	$846.88
2001-01-17	Snow	ST CHARLES SCHOOL DISTRICT 303	Yes	1	$7,643.03
2001-01-17	Snow	ST. CHARLES TWP. ROAD DISTRICT	No	1	$18,132.00
2001-01-17	Snow	SUGAR GROVE TWP. RD. DIST.	No	1	$6,726.80
2001-01-17	Snow	SUGAR GROVE, VILLAGE OF	No	1	$4,920.60
2001-01-17	Snow	VIRGIL, TOWNSHIP OF	No	1	$6,202.99
2001-01-17	Snow	VIRGIL, VILLAGE OF	No	1	$862.29
2001-01-17	Snow	WAUBONSEE COMMUNITY COLLEGE	Yes	1	$3,578.10
2001-01-17	Snow	WEST AURORA SCHOOL DIST. 129	Yes	1	$9,756.11
2001-01-17	Snow	WEST DUNDEE, VILLAGE OF	No	1	$10,382.42
