Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-01-04	Severe Ice Storm	HARVEY, CITY OF	No	3	$4,455.68
2008-01-04	Severe Ice Storm	KNOXVILLE, CITY OF	No	5	$103,065.57
2008-01-04	Severe Ice Storm	MARION COUNTY SECONDARY ROADS	No	14	$250,089.53
2008-01-04	Severe Ice Storm	MELCHER-DALLAS, CITY OF	No	3	$36,235.37
2008-01-04	Severe Ice Storm	PELLA, CITY OF	No	5	$89,228.95
2008-01-04	Severe Ice Storm	PLEASANTVILLE, CITY OF	No	2	$15,987.88
2008-05-27	Severe Storm(s)	HARVEY, CITY OF	No	3	$15,784.00
2008-05-27	Severe Storm(s)	INDIANA TOWNSHIP FIRE DEPARTMENT	No	5	$36,390.95
2008-05-27	Severe Storm(s)	KNOXVILLE, CITY OF, KNOXVILLE CITY FIRE RESCUE	No	1	$5,397.63
2008-05-27	Severe Storm(s)	MARION CO. SECONDARY ROADS	No	71	$594,686.08
2008-05-27	Severe Storm(s)	MARION COUNTY PUBLIC HEALTH DEPARTMENT	No	1	$3,940.65
2008-05-27	Severe Storm(s)	MARION COUNTY SHERIFF	No	1	$36,094.19
2008-05-27	Severe Storm(s)	PELLA, CITY OF	No	2	$4,636.76
2008-05-27	Severe Storm(s)	PLEASANTVILLE, CITY OF	No	2	$14,810.51
2008-05-27	Severe Storm(s)	SWAN, CITY OF	No	1	$2,447.46
