Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-09-20	Hurricane	AETNA HOSE HOOK AND LADDER COMPANY	No	2	$5,151.50
2003-09-20	Hurricane	ARDEN, VILLAGE OF	No	2	$2,724.04
2003-09-20	Hurricane	BRANDYWINE HUNDRED FIRE CO.	No	2	$7,105.24
2003-09-20	Hurricane	CHRISTIANA FIRE COMPANY	No	2	$7,084.37
2003-09-20	Hurricane	CHRISTINA SCHOOL DISTRICT	Yes	4	$19,629.36
2003-09-20	Hurricane	CLAYMONT FIRE COMPANY	No	2	$12,891.43
2003-09-20	Hurricane	COLONIAL SCHOOL DISTRICT	Yes	2	$5,910.59
2003-09-20	Hurricane	CRANSTON HEIGHTS FIRE CO	No	2	$5,663.34
2003-09-20	Hurricane	DELAWARE CITY,  CITY OF	No	2	$87,916.60
2003-09-20	Hurricane	DELAWARE CITY VOL. FIRE CO	No	2	$1,638.63
2003-09-20	Hurricane	DUPONT HOSPITAL FOR CHILDREN	No	1	$19,487.81
2003-09-20	Hurricane	ELSMERE FIRE CO. 1	No	2	$2,888.21
2003-09-20	Hurricane	ELSMERE, TOWN OF	No	2	$9,286.29
2003-09-20	Hurricane	FIVE POINTS FIRE COMPANY	No	2	$1,231.52
2003-09-20	Hurricane	MAYOR & COUNCIL, CITY OF NEW CASTLE	No	3	$19,488.45
2003-09-20	Hurricane	MIDDLETOWN, TOWN OF	No	1	$10,522.60
2003-09-20	Hurricane	MILL CREEK FIRE CO.	No	2	$2,751.00
2003-09-20	Hurricane	MINQUADALE FIRE CO.	No	2	$2,905.21
2003-09-20	Hurricane	MINQUAS FIRE CO NO 1	No	2	$4,672.08
2003-09-20	Hurricane	NEWARK, CITY OF	No	4	$89,058.86
2003-09-20	Hurricane	NEW CASTLE CO. SPECIAL SERVICES DEPT.	No	2	$89,583.44
2003-09-20	Hurricane	NEW CASTLE COUNTY POLICE  DEPT.	No	3	$172,320.92
2003-09-20	Hurricane	NEWPORT, TOWN OF	No	1	$1,198.24
2003-09-20	Hurricane	ODESSA FIRE CO.	No	2	$1,763.06
2003-09-20	Hurricane	PORT PENN FIRE COMPANY	No	2	$8,586.24
2003-09-20	Hurricane	RED CLAY CONSOLIDATED SCHOOL DISTRICT	Yes	3	$47,266.87
2003-09-20	Hurricane	TOWNSEND FIRE COMPANY INC.	No	2	$5,726.92
2003-09-20	Hurricane	WILMINGTON, CITY OF	No	7	$211,612.05
2003-09-20	Hurricane	WILMINGTON MANOR FIRE CO.	No	3	$15,184.65
2003-09-23	Hurricane	BELVEDERE VOL. FIRE CO.	No	2	$3,726.59
2003-09-23	Hurricane	DELAWARE CITY VOL. FIRE CO.	No	2	$5,660.70
2003-09-23	Hurricane	GREENBANK MILL ASSOCIATES, INC.	No	6	$207,545.52
2003-09-23	Hurricane	HISTORIC RED CLAY VALLEY, INC.	No	19	$7,476,977.48
2003-09-23	Hurricane	HOLLOWAY TERRACE VOLUNTEER  FIRE CO.	No	2	$5,769.72
2003-09-23	Hurricane	MINQUAS FIRE CO. 1	No	2	$9,149.29
2003-09-23	Hurricane	NEW CASTLE CO. DEPT. OF LAND USE	No	1	$7,137.41
2003-09-23	Hurricane	NEW CASTLE CO. SPECIAL SERVICES DEPT.	No	2	$69,139.58
2003-09-23	Hurricane	NEW CASTLE COUNTY POLICE DEPT.	No	3	$45,108.69
2003-09-23	Hurricane	NEWPORT, TOWN OF	No	1	$3,085.34
2003-09-23	Hurricane	RED CLAY CONSOLIDATED SCHOOL DISTRICT	Yes	1	$2,745.12
2003-03-20	Snow	APPOQUINIMINK SCHOOL DISTRICT	Yes	1	$9,368.82
2003-03-20	Snow	ARDENCROFT (TOWN OF)	No	1	$1,330.66
2003-03-20	Snow	ARDENTOWN (VILLAGE OF)	No	1	$1,877.61
2003-03-20	Snow	ARDEN (VILLAGE OF)	No	1	$1,981.04
2003-03-20	Snow	BELLEFONTE  TOWN OF	No	1	$7,299.63
2003-03-20	Snow	BELVEDERE VOL. FIRE CO.	No	1	$0.00
2003-03-20	Snow	BRANDYWINE SCHOOL DISTRICT	Yes	1	$13,109.00
2003-03-20	Snow	CHRISTIANA CARE HEALTH SERVICES	No	1	$112,754.61
2003-03-20	Snow	CHRISTIANA FIRE COMPANY	No	1	$1,973.44
2003-03-20	Snow	CHRISTINA SCHOOL DISTRICT	Yes	1	$39,316.16
2003-03-20	Snow	CLAYMONT FIRE COMPANY	No	1	$2,195.60
2003-03-20	Snow	COLONIAL SCHOOL DISTRICT	Yes	1	$37,965.66
2003-03-20	Snow	DELAWARE CITY FIRE CO	No	1	$848.46
2003-03-20	Snow	DELAWARE  CITY OF	No	1	$9,976.70
2003-03-20	Snow	DUPONT HOSPITAL FOR CHILDREN	No	1	$17,664.05
2003-03-20	Snow	ELSMERE FIRE COMPANY	No	2	$1,595.29
2003-03-20	Snow	ELSMERE (TOWN OF)	No	1	$9,128.88
