Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-05-27	Severe Storm(s)	BELLE PLAINE, CITY OF	No	3	$16,630.82
2008-05-27	Severe Storm(s)	BENTON COUNTY	No	41	$8,205,557.18
2008-05-27	Severe Storm(s)	BENTON COUNTY CONSERVATION	No	18	$292,943.11
2008-05-27	Severe Storm(s)	BENTON COUNTY EMERGENCY MANAGEMENT	No	1	$8,505.55
2008-05-27	Severe Storm(s)	BENTON COUNTY ENGINEER	No	21	$422,166.32
2008-05-27	Severe Storm(s)	KEYSTONE, CITY OF	No	1	$2,565.00
2008-05-27	Severe Storm(s)	NORTH BENTON AMBULANCE SERVICE	No	3	$14,857.34
2008-05-27	Severe Storm(s)	SHELLSBURG, CITY OF	No	2	$28,472.41
2008-05-27	Severe Storm(s)	VINTON, CITY OF	No	22	$1,133,220.40
2008-05-27	Severe Storm(s)	VINTON MUNICIPAL ELECTRIC UTILITY	No	47	$5,271,349.12
2008-05-27	Severe Storm(s)	VIRGINIA GAY HOSPITAL	No	2	$15,508.80
2008-05-27	Severe Storm(s)	WALFORD, CITY OF	No	2	$8,863.64
