Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-08-17	Severe Storm(s)	BIGELOW ROAD DISTRICT	No	5	$143,654.23
2010-08-17	Severe Storm(s)	BIG LAKE	No	9	$48,612.18
2010-08-17	Severe Storm(s)	BIG LAKE VOLUNTEER FIRE PROTECTION ASSOC.	No	1	$8,700.75
2010-08-17	Severe Storm(s)	BIG TARKIO DRAINAGE DIST.	No	2	$34,459.28
2010-08-17	Severe Storm(s)	CANNON DRAINAGE DISTRICT	No	7	$157,808.01
2010-08-17	Severe Storm(s)	CORNING LEVEE DISTRICT  2	No	1	$2,700.00
2010-08-17	Severe Storm(s)	CORNING SPECIAL ROAD DISTRICT	No	1	$24,231.95
2010-08-17	Severe Storm(s)	CRAIG	No	1	$5,400.00
2010-08-17	Severe Storm(s)	FOREST CITY LEVEE DISTRICT (6497)	No	4	$94,381.07
2010-08-17	Severe Storm(s)	FORTESCUE SPECIAL ROAD DISTRICT	No	5	$161,444.53
2010-08-17	Severe Storm(s)	HOLT (COUNTY)	No	2	$32,621.92
2010-08-17	Severe Storm(s)	HOLT COUNTY LEVEE DISTRICT  14	No	3	$18,506.93
2010-08-17	Severe Storm(s)	HOLT COUNTY LEVEE DISTRICT 7	No	2	$1,848.00
2010-08-17	Severe Storm(s)	LEVEE DISTRICT  10	No	2	$5,317.50
2010-08-17	Severe Storm(s)	OREGON	No	2	$13,120.57
2010-08-17	Severe Storm(s)	SOUTH UNION ROAD DISTRICT	No	6	$167,744.63
2010-08-17	Severe Storm(s)	UNION TOWNSHIP LEVEE DISTRICT	No	1	$1,635.00
