Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-06-14	Severe Storm(s)	BARNETT (TOWNSHIP OF)	No	1	$24,673.90
2002-06-14	Severe Storm(s)	BARTO (TOWNSHIP OF)	No	1	$12,355.27
2002-06-14	Severe Storm(s)	BEAVER (TOWNSHIP OF)	No	2	$8,169.67
2002-06-14	Severe Storm(s)	CEDARBEND (TOWNSHIP OF)	No	1	$36,547.66
2002-06-14	Severe Storm(s)	DEER (TOWNSHIP OF)	No	2	$52,169.95
2002-06-14	Severe Storm(s)	DEWEY (TOWNSHIP OF)	No	1	$27,360.85
2002-06-14	Severe Storm(s)	DIETER (TOWNSHIP OF)	No	1	$32,910.34
2002-06-14	Severe Storm(s)	ENSTROM  (TOWNSHIP OF)	No	2	$60,499.91
2002-06-14	Severe Storm(s)	FALUN (TOWNSHIP OF)	No	1	$22,854.32
2002-06-14	Severe Storm(s)	GOLDEN VALLEY (TOWNSHIP OF)	No	1	$27,975.82
2002-06-14	Severe Storm(s)	GRIMSTAD (TOWNSHIP OF)	No	1	$10,933.09
2002-06-14	Severe Storm(s)	HEREIM (TOWNSHIP OF)	No	1	$21,847.20
2002-06-14	Severe Storm(s)	HUSS (TOWNSHIP OF)	No	1	$22,455.45
2002-06-14	Severe Storm(s)	JADIS (TOWNSHIP OF)	No	7	$193,576.27
2002-06-14	Severe Storm(s)	LAKE (TOWNSHIP OF)	No	6	$173,464.31
2002-06-14	Severe Storm(s)	LAONA (TOWNSHIP OF)	No	8	$336,941.03
2002-06-14	Severe Storm(s)	LIND (TOWNSHIP OF)	No	1	$3,588.36
2002-06-14	Severe Storm(s)	MALUNG  (TOWNSHIP OF)	No	2	$62,696.03
2002-06-14	Severe Storm(s)	MICKINOCK (TOWNSHIP OF)	No	3	$88,336.69
2002-06-14	Severe Storm(s)	MOOSE (TOWNSHIP OF)	No	1	$12,941.98
2002-06-14	Severe Storm(s)	MORANVILLE (TOWNSHIP OF)	No	3	$79,444.41
2002-06-14	Severe Storm(s)	NERESON (TOWNSHIP OF)	No	1	$33,046.64
2002-06-14	Severe Storm(s)	PALMVILLLE (TOWNSHIP OF)	No	1	$2,853.40
2002-06-14	Severe Storm(s)	POHLITZ (TOWNSHIP OF)	No	1	$40,453.53
2002-06-14	Severe Storm(s)	POLONIA (TOWNSHIP OF)	No	1	$14,995.62
2002-06-14	Severe Storm(s)	POPLAR GROVE (TOWNSHIP OF)	No	1	$40,027.73
2002-06-14	Severe Storm(s)	REINE (TOWNSHIP OF)	No	1	$13,951.94
2002-06-14	Severe Storm(s)	ROOSEVELT (CITY OF)	No	1	$23,149.35
2002-06-14	Severe Storm(s)	ROSEAU (CITY OF)	No	51	$7,721,643.05
2002-06-14	Severe Storm(s)	ROSEAU  (COUNTY)	No	23	$969,825.52
2002-06-14	Severe Storm(s)	ROSEAU (COUNTY) - HIGHWAY DEPT., HIGHWAY DEPARTMENT	No	39	$1,536,478.48
2002-06-14	Severe Storm(s)	ROSEAU ELECTRIC CO-OP INC	No	3	$38,269.22
2002-06-14	Severe Storm(s)	ROSEAU INDEPENDENT SCHOOL DIST   682	Yes	18	$305,864.13
2002-06-14	Severe Storm(s)	ROSEAU RIVER WATERSHED DISTRICT	No	5	$89,103.33
2002-06-14	Severe Storm(s)	ROSS (TOWNSHIP OF)	No	1	$22,458.61
2002-06-14	Severe Storm(s)	SKAGEN (TOWNSHIP OF)	No	1	$40,603.01
2002-06-14	Severe Storm(s)	SOLER (TOWNSHIP OF)	No	1	$7,903.41
2002-06-14	Severe Storm(s)	SPRUCE (TOWNSHIP OF)	No	3	$80,649.25
2002-06-14	Severe Storm(s)	STAFFORD (TOWNSHIP OF)	No	1	$34,657.58
2002-06-14	Severe Storm(s)	STOKES (TOWNSHIP OF)	No	1	$15,212.42
2002-06-14	Severe Storm(s)	WARROAD (CITY OF)	No	22	$360,995.84
