Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-04-24	Snow	BELLEVUE, CITY OF	No	1	$3,668.34
2008-04-24	Snow	CLARKSFIELD, TOWNSHIP OF	No	1	$2,365.26
2008-04-24	Snow	FITCHVILLE, TOWNSHIP OF	No	1	$1,420.69
2008-04-24	Snow	GREENFIELD, TOWNSHIP OF	No	1	$1,503.45
2008-04-24	Snow	GREENWICH, TOWNSHIP OF	No	1	$2,242.86
2008-04-24	Snow	GREENWICH, VILLAGE OF	No	1	$5,142.55
2008-04-24	Snow	HARTLAND, TOWNSHIP OF	No	1	$1,770.00
2008-04-24	Snow	HURON CO. BOARD MR/ DD - CHRISTIE LANE SCHOOL	Yes	1	$795.00
2008-04-24	Snow	HURON, COUNTY	No	1	$3,688.46
2008-04-24	Snow	HURON COUNTY AIRPORT AUTHORITY	No	1	$990.00
2008-04-24	Snow	HURON COUNTY ENGINEER/ HWY DEPARTMENT	No	1	$37,328.84
2008-04-24	Snow	LYME, TOWNSHIP OF	No	1	$2,828.24
2008-04-24	Snow	MONROEVILLE LOCAL SCHOOL DISTRICT	Yes	1	$903.41
2008-04-24	Snow	MONROEVILLE, VILLAGE OF	No	1	$4,090.54
2008-04-24	Snow	NEW HAVEN, TOWNSHIP OF	No	1	$4,673.17
2008-04-24	Snow	NEW LONDON LOCAL SCHOOLS	Yes	1	$1,808.62
2008-04-24	Snow	NEW LONDON, TOWNSHIP OF	No	1	$2,239.50
2008-04-24	Snow	NEW LONDON, VILLAGE OF	No	1	$4,376.63
2008-04-24	Snow	NORWALK CATHOLIC SCHOOL	Yes	1	$3,415.65
2008-04-24	Snow	NORWALK, CITY OF	No	1	$24,759.64
2008-04-24	Snow	NORWALK CITY SCHOOL DISTRICT	Yes	1	$7,345.63
2008-04-24	Snow	RICHMOND, TOWNSHIP OF	No	1	$2,657.10
2008-04-24	Snow	RIDGEFIELD, TOWNSHIP OF	No	1	$2,085.74
2008-04-24	Snow	SHERMAN, TOWNSHIP OF	No	1	$3,952.57
2008-04-24	Snow	SOUTH CENTRAL LOCAL SCHOOLS	Yes	1	$1,295.02
2008-04-24	Snow	TOWNSEND, TOWNSHIP OF	No	1	$1,497.75
2008-04-24	Snow	WAKEMAN, VILLAGE OF	No	1	$998.38
2008-04-24	Snow	WESTERN RESERVE SCHOOLS	Yes	1	$2,350.75
2008-04-24	Snow	WILLARD, CITY OF	No	1	$18,563.99
2008-04-24	Snow	WILLARD CITY SCHOOLS	Yes	1	$3,798.91
