Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-01-02	Severe Ice Storm	ATKINSON	No	5	$91,987.29
2009-01-02	Severe Ice Storm	AUBURN (TOWN OF)	No	3	$157,016.97
2009-01-02	Severe Ice Storm	BRENTWOOD (TOWN OF)	No	3	$51,696.93
2009-01-02	Severe Ice Storm	CANDIA (TOWN OF)	No	4	$94,454.70
2009-01-02	Severe Ice Storm	CHESTER (TOWN OF)	No	5	$111,067.12
2009-01-02	Severe Ice Storm	DANVILLE (TOWN OF)	No	3	$37,549.85
2009-01-02	Severe Ice Storm	DEERFIELD (TOWN OF)	No	4	$128,992.11
2009-01-02	Severe Ice Storm	DERRY MONTESSORI SCHOOL	Yes	2	$2,295.00
2009-01-02	Severe Ice Storm	DERRY (TOWN OF)	No	7	$503,777.73
2009-01-02	Severe Ice Storm	EAST KINGSTON (TOWN OF)	No	2	$46,419.66
2009-01-02	Severe Ice Storm	EPPING SCHOOL SUPERINTENDENT	Yes	2	$903.84
2009-01-02	Severe Ice Storm	EPPING (TOWN OF)	No	3	$37,206.69
2009-01-02	Severe Ice Storm	EXETER (TOWN OF)	No	3	$143,655.66
2009-01-02	Severe Ice Storm	FREMONT (TOWN OF)	No	2	$27,850.59
2009-01-02	Severe Ice Storm	GREENLAND (TOWN OF)	No	3	$62,123.67
2009-01-02	Severe Ice Storm	HAMPSTEAD (TOWN OF)	No	5	$68,799.87
2009-01-02	Severe Ice Storm	HAMPTON FALLS (TOWN OF)	No	4	$60,782.38
2009-01-02	Severe Ice Storm	HAMPTON (TOWN OF)	No	3	$72,710.21
2009-01-02	Severe Ice Storm	KENSINGTON (TOWN OF)	No	3	$60,139.95
2009-01-02	Severe Ice Storm	KINGSTON (TOWN OF)	No	3	$158,481.29
2009-01-02	Severe Ice Storm	LONDONDERRY SCHOOL DISTRICT	Yes	2	$9,161.18
2009-01-02	Severe Ice Storm	LONDONDERRY (TOWN OF)	No	4	$338,792.11
2009-01-02	Severe Ice Storm	NEWFIELDS (TOWN OF)	No	3	$7,758.16
2009-01-02	Severe Ice Storm	NEWFIELDS VILLAGE WATER AND SEWER DISTRICT	No	1	$2,553.79
2009-01-02	Severe Ice Storm	NEWINGTON (TOWN OF)	No	3	$47,829.52
2009-01-02	Severe Ice Storm	NEWMARKET (TOWN OF)	No	3	$61,275.98
2009-01-02	Severe Ice Storm	NEWTON (TOWN OF)	No	4	$100,457.84
2009-01-02	Severe Ice Storm	NORTH HAMPTON (TOWN OF)	No	3	$47,976.11
2009-01-02	Severe Ice Storm	NORTHWOOD (TOWN OF)	No	4	$26,501.33
2009-01-02	Severe Ice Storm	PINKERTON ACADEMY	Yes	1	$2,062.06
2009-01-02	Severe Ice Storm	PLAISTOW (TOWN OF)	No	4	$113,104.41
2009-01-02	Severe Ice Storm	PORTSMOUTH	No	3	$130,708.09
2009-01-02	Severe Ice Storm	PORTSMOUTH HOUSING AUTHORITY	No	1	$6,282.17
2009-01-02	Severe Ice Storm	RAYMOND SCHOOL DISTRICT	Yes	1	$6,705.38
2009-01-02	Severe Ice Storm	RAYMOND (TOWN OF)	No	3	$27,887.80
2009-01-02	Severe Ice Storm	ROCKINGHAM (COUNTY)(IN (P)MSA 4160,4760,6450)	No	2	$48,000.54
2009-01-02	Severe Ice Storm	RYE (TOWN OF)	No	2	$14,738.55
2009-01-02	Severe Ice Storm	SALEM (TOWN OF)	No	2	$255,795.74
2009-01-02	Severe Ice Storm	SANBORN REGIONAL SCHOOL DISTRICT	Yes	2	$27,925.73
2009-01-02	Severe Ice Storm	SANDOWN (TOWN OF)	No	4	$52,352.62
2009-01-02	Severe Ice Storm	SAU 16	No	1	$18,378.05
2009-01-02	Severe Ice Storm	SAU 28	No	2	$12,367.83
2009-01-02	Severe Ice Storm	SEABROOK (TOWN OF)	No	5	$76,310.24
2009-01-02	Severe Ice Storm	SOUTH HAMPTON (TOWN OF)	No	3	$30,166.06
2009-01-02	Severe Ice Storm	STRATHAM (TOWN OF)	No	3	$60,585.77
2009-01-02	Severe Ice Storm	TIMBERLANE REGIONAL SCHOOL DISTRICT	Yes	3	$15,293.35
2009-01-02	Severe Ice Storm	WEST EPPING WATER CO.	No	3	$5,244.68
2009-01-02	Severe Ice Storm	WINDHAM (TOWN OF)	No	4	$105,952.01
