Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-01-10	Fire	BEGGS VOL FIRE DEPT, TITLE 11	No	1	$22,707.22
2006-01-10	Fire	DEWAR VOLUNTEER FIRE DEPARTMENT, TITLE 11	No	1	$8,571.89
2006-01-10	Fire	HENRYETTA FIRE DEPARTMENT, TITLE 11	No	1	$17,475.69
2006-01-10	Fire	MORRIS RURAL FIRE ASSOCIATION, TITLE 11 VOLUNTEER	No	1	$7,846.34
2006-01-10	Fire	NUYAKA VOLUNTEER FIRE DEPARTMENT, TITLE 18	No	1	$9,854.93
2006-01-10	Fire	OKMULGEE, CITY OF, TITLE 11 FIRE DEPARTMENT	No	1	$4,410.42
2006-01-10	Fire	OKMULGEE (COUNTY)	No	1	$2,939.77
2006-01-10	Fire	PLAINVIEW VOLUNTEER FIRE DEPARTMENT, TITLE 18	No	1	$2,700.64
2006-01-10	Fire	PRESTON VOLUNTEER FIRE DEPARTMENT, INC, TITLE 18	No	1	$1,956.43
2006-01-10	Fire	SCHULTER VOLUNTEER FIRE DEPT, TITLE 18	No	1	$6,107.17
2006-01-10	Fire	TWIN HILLS VOLUNTEER FIRE DEPARTMENT, TITLE 18	No	3	$24,097.60
2006-01-10	Fire	WILSON FIRE DEPT, TITLE 18	No	1	$3,820.31
