Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-06-08	Severe Storm(s)	BUCK CREEK TWP FIRE DEPT	No	1	$2,400.85
2008-06-08	Severe Storm(s)	CENTRAL INDIANA POWER	No	1	$314,977.58
2008-06-08	Severe Storm(s)	COMMUNITY SCHOOL CORPORATION OF EASTERN HANCOCK COUNTY (CSC)	Yes	1	$1,983.18
2008-06-08	Severe Storm(s)	GREENFIELD - CENTRAL SCHOOL CORPORATION	Yes	5	$4,202.35
2008-06-08	Severe Storm(s)	GREENFIELD, CITY OF	No	6	$54,690.14
2008-06-08	Severe Storm(s)	HANCOCK COUNTY	No	9	$51,845.29
2008-06-08	Severe Storm(s)	HANCOCK COUNTY SHERIFF DEPT	No	1	$4,288.20
2008-06-08	Severe Storm(s)	MC CORDSVILLE POLICE DEPT	No	1	$939.78
2008-06-08	Severe Storm(s)	MCCORDSVILLE PUBLIC WORKS	No	2	$4,744.22
2008-06-08	Severe Storm(s)	MT VERNON COMMUNITY SCHOOL CORPORATOIN	Yes	6	$5,260.26
