Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-03-14	Severe Storm(s)	ADAMS, TOWNSHIP OF	No	1	$1,669.12
2003-03-14	Severe Storm(s)	BYESVILLE, VILLAGE OF	No	1	$6,624.39
2003-03-14	Severe Storm(s)	CAMBRIDGE AREA REG'L AIRPORT AUTHORITY	No	1	$1,026.51
2003-03-14	Severe Storm(s)	CAMBRIDGE, CITY OF	No	1	$15,184.24
2003-03-14	Severe Storm(s)	CAMBRIDGE, TOWNSHIP OF	No	1	$9,628.23
2003-03-14	Severe Storm(s)	CENTER, TOWNSHIP OF	No	2	$3,623.83
2003-03-14	Severe Storm(s)	FAIRVIEW, VILLAGE OF	No	1	$1,035.07
2003-03-14	Severe Storm(s)	GUERNSEY COUNTY ENGINEER	No	1	$40,081.11
2003-03-14	Severe Storm(s)	GUERNSEY COUNTY SENIOR CTR	No	1	$3,710.54
2003-03-14	Severe Storm(s)	JACKSON, TOWNSHIP OF	No	1	$3,132.27
2003-03-14	Severe Storm(s)	JEFFERSON, TOWNSHIP OF	No	1	$1,267.01
2003-03-14	Severe Storm(s)	LONDONDERRY, TOWNSHIP OF	No	1	$1,893.08
2003-03-14	Severe Storm(s)	MADISON,  TOWNSHIP OF	No	1	$3,173.65
2003-03-14	Severe Storm(s)	MILLWOOD, TOWNSHIP OF	No	2	$1,913.83
2003-03-14	Severe Storm(s)	MONROE, TOWNSHIP OF	No	1	$3,110.80
2003-03-14	Severe Storm(s)	OXFORD, TOWNSHIP OF	No	2	$4,190.03
2003-03-14	Severe Storm(s)	PLEASANT CITY, VILLAGE OF	No	1	$2,003.46
2003-03-14	Severe Storm(s)	RICHLAND, TOWNSHIP OF	No	1	$5,196.06
2003-03-14	Severe Storm(s)	SENECAVILLE, VILLAGE OF	No	1	$1,083.61
2003-03-14	Severe Storm(s)	SPENCER,TOWNSHIP OF	No	1	$2,688.17
2003-03-14	Severe Storm(s)	VALLEY, TOWNSHIP OF	No	1	$2,000.48
2003-03-14	Severe Storm(s)	WASHINGTON, TOWNSHIP OF	No	1	$2,471.32
2003-03-14	Severe Storm(s)	WESTLAND, TOWNSHIP OF	No	1	$1,880.92
2003-03-14	Severe Storm(s)	WHEELING, TOWNSHIP OF	No	1	$2,086.86
