Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-06-25	Severe Storm(s)	BOURBON COUNTY PUBLIC WORKS	No	7	$178,189.59
2009-06-25	Severe Storm(s)	BRONSON	No	6	$21,718.75
2009-06-25	Severe Storm(s)	FORT SCOTT	No	9	$545,413.87
2009-06-25	Severe Storm(s)	FORT SCOTT COMMUNITY COLLEGE	Yes	3	$4,614.04
2009-06-25	Severe Storm(s)	UNIONTOWN	No	2	$98,114.11
2009-09-30	Severe Storm(s)	BOURBON COUNTY PUBLIC WORKS	No	4	$16,387.81
2009-09-30	Severe Storm(s)	BRONSON	No	10	$33,959.78
2009-09-30	Severe Storm(s)	BRONSON RURAL HOUSING, INC.	No	2	$7,562.40
2009-09-30	Severe Storm(s)	FORT SCOTT	No	1	$74,481.17
2009-09-30	Severe Storm(s)	UNIONTOWN	No	2	$2,622.27
2009-09-30	Severe Storm(s)	USD 235 - UNIONTOWN	No	3	$11,228.30
