Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-04-16	Snow	AREA AGENCY ON AGING	No	1	$1,218.56
2010-04-16	Snow	BEDFORD	No	1	$13,058.78
2010-04-16	Snow	BEDFORD AREA SCHOOL DISTRICT	Yes	1	$4,960.31
2010-04-16	Snow	BEDFORD (COUNTY)	No	1	$3,043.27
2010-04-16	Snow	BEDFORD COUNTY AIRPORT AUTHORITY	No	1	$3,565.99
2010-04-16	Snow	BEDFORD (TOWNSHIP OF)	No	1	$38,910.56
2010-04-16	Snow	BLOOMFIELD (TOWNSHIP OF)	No	1	$3,956.47
2010-04-16	Snow	BOROUGH OF EVERETT AREA MUNICIPAL AUTHORITY	No	1	$981.94
2010-04-16	Snow	BROAD TOP (TOWNSHIP OF)	No	1	$15,107.31
2010-04-16	Snow	COALDALE (CORPORATE NAME FOR SIX MILE RUN)	No	1	$1,827.98
2010-04-16	Snow	CUMBERLAND VALLEY (TOWNSHIP OF)	No	1	$6,890.63
2010-04-16	Snow	EAST PROVIDENCE (TOWNSHIP OF)	No	1	$6,843.32
2010-04-16	Snow	EAST SAINT CLAIR (TOWNSHIP OF)	No	1	$10,212.89
2010-04-16	Snow	EVERETT	No	1	$8,463.02
2010-04-16	Snow	EVERETT AREA SCHOOL DISTRICT	Yes	1	$4,375.80
2010-04-16	Snow	EVERETT FIRE CO	No	2	$1,106.25
2010-04-16	Snow	HARRISON (TOWNSHIP OF)	No	1	$4,914.38
2010-04-16	Snow	HOPEWELL	No	1	$1,282.61
2010-04-16	Snow	HOPEWELL (TOWNSHIP OF)	No	1	$12,148.83
2010-04-16	Snow	HYNDMAN	No	1	$3,018.26
2010-04-16	Snow	JUNIATA (TOWNSHIP OF)	No	1	$13,066.10
2010-04-16	Snow	KIMMEL (TOWNSHIP OF)	No	1	$5,968.32
2010-04-16	Snow	KING (TOWNSHIP OF)	No	1	$7,610.80
2010-04-16	Snow	LIBERTY (TOWNSHIP OF)	No	1	$6,851.78
2010-04-16	Snow	LINCOLN (TOWNSHIP OF)	No	1	$5,770.36
2010-04-16	Snow	LONDONDERRY (TOWNSHIP OF)	No	1	$10,420.92
2010-04-16	Snow	MANNS CHOICE	No	1	$775.65
2010-04-16	Snow	MANN (TOWNSHIP OF)	No	1	$13,730.76
2010-04-16	Snow	MONROE (TOWNSHIP OF)	No	1	$4,804.47
2010-04-16	Snow	NAPIER (TOWNSHIP OF)	No	1	$8,032.55
2010-04-16	Snow	NORTHERN BEDFORD COUNTY SCHOOL DISTRICT	Yes	1	$3,111.58
2010-04-16	Snow	PAVIA (TOWNSHIP OF)	No	1	$2,224.34
2010-04-16	Snow	RAINSBURG	No	1	$1,364.66
2010-04-16	Snow	SAXTON	No	1	$1,953.04
2010-04-16	Snow	SNAKE SPRING (TOWNSHIP OF)	No	1	$6,256.50
2010-04-16	Snow	SOUTHAMPTON (TOWNSHIP OF)	No	1	$7,538.59
2010-04-16	Snow	TUSSEY MOUNTAIN SCHOOL DISTRICT	Yes	1	$2,817.33
2010-04-16	Snow	UPMC BEDFORD MEMORIAL	No	3	$11,142.64
2010-04-16	Snow	WEST PROVIDENCE (TOWNSHIP OF)	No	1	$7,735.30
2010-04-16	Snow	WEST SAINT CLAIR (TOWNSHIP OF)	No	1	$10,094.09
2010-04-16	Snow	WOODBURY	No	1	$1,395.68
2010-04-16	Snow	WOODBURY (TOWNSHIP OF)	No	1	$8,022.87
