Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-03-28	Snow	ADAMS HOUSING AUTHORITY	No	1	$0.00
2001-03-28	Snow	ADAMS (TOWN OF)	No	1	$13,703.41
2001-03-28	Snow	ALFORD (TOWN OF)	No	1	$4,032.10
2001-03-28	Snow	BECKET (TOWN OF)	No	1	$5,978.10
2001-03-28	Snow	CHESHIRE (TOWN OF)	No	1	$8,499.21
2001-03-28	Snow	CLARKSBURG (TOWN OF)	No	1	$3,695.91
2001-03-28	Snow	DALTON (TOWN OF)	No	1	$9,779.38
2001-03-28	Snow	EGREMONT (TOWN OF)	No	1	$5,769.73
2001-03-28	Snow	FLORIDA (TOWN OF)	No	1	$8,667.62
2001-03-28	Snow	GREAT BARRINGTON HOUSING AUTHORITY	No	1	$0.00
2001-03-28	Snow	GREAT BARRINGTON (TOWN OF)	No	1	$13,503.45
2001-03-28	Snow	HANCOCK (TOWN OF)	No	1	$0.00
2001-03-28	Snow	HINSDALE (TOWN OF)	No	1	$5,540.56
2001-03-28	Snow	LANESBOROUGH (TOWN OF)	No	1	$9,960.16
2001-03-28	Snow	LEE (TOWN OF)	No	1	$11,671.45
2001-03-28	Snow	LENOX HOUSING AUTHORITY	No	1	$0.00
2001-03-28	Snow	LENOX (TOWN OF)	No	1	$12,887.13
2001-03-28	Snow	MONTEREY (TOWN OF)	No	1	$7,099.14
2001-03-28	Snow	MOUNT WASHINGTON (TOWN OF)	No	1	$3,494.63
2001-03-28	Snow	NEW ASHFORD (TOWN OF)	No	1	$3,299.05
2001-03-28	Snow	NEW MARLBOROUGH (TOWN OF)	No	1	$6,799.01
2001-03-28	Snow	NORTH ADAMS	No	1	$28,767.80
2001-03-28	Snow	OTIS (TOWN OF)	No	1	$8,698.01
2001-03-28	Snow	PERU (TOWN OF)	No	1	$3,562.09
2001-03-28	Snow	PITTSFIELD	No	1	$69,946.82
2001-03-28	Snow	PITTSFIELD HOUSING AUTHORITY	No	1	$2,114.96
2001-03-28	Snow	RICHMOND (TOWN OF)	No	1	$3,595.06
2001-03-28	Snow	SANDISFIELD (TOWN OF)	No	1	$7,770.65
2001-03-28	Snow	SAVOY (TOWN OF)	No	1	$7,736.20
2001-03-28	Snow	SHEFFIELD (TOWN OF)	No	1	$14,016.08
2001-03-28	Snow	SHERWOOD FOREST ROAD DISTRICT	No	1	$6,386.92
2001-03-28	Snow	TYRINGHAM (TOWN OF)	No	1	$4,746.89
2001-03-28	Snow	WASHINGTON (TOWN OF)	No	1	$4,164.76
2001-03-28	Snow	WEST STOCKBRIDGE (TOWN OF)	No	1	$1,510.73
2001-03-28	Snow	WILLIAMSTOWN (TOWN OF)	No	1	$18,988.34
