Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-06-11	Severe Storm(s)	BIGELOW ROAD DISTRICT	No	4	$16,807.76
2007-06-11	Severe Storm(s)	BIG LAKE IMPROVEMENT ASSOCIATION	No	1	$0.00
2007-06-11	Severe Storm(s)	BIG LAKE, VILLAGE OF	No	6	$51,726.54
2007-06-11	Severe Storm(s)	BIG LAKE VOLUNTEER FIRE PROTECTION ASSOC.	No	2	$9,792.63
2007-06-11	Severe Storm(s)	CORNING SPECIAL ROAD DISTRICT	No	4	$7,521.60
2007-06-11	Severe Storm(s)	CRAIG, CITY OF	No	7	$46,003.13
2007-06-11	Severe Storm(s)	FOREST CITY, CITY OF	No	1	$11,114.91
2007-06-11	Severe Storm(s)	FOREST CITY LEVEE DISTRICT (6497)	No	2	$52,769.59
2007-06-11	Severe Storm(s)	FORTESCUE SPECIAL ROAD DISTRICT	No	6	$63,980.22
2007-06-11	Severe Storm(s)	HOLT (COUNTY)	No	38	$214,777.28
2007-06-11	Severe Storm(s)	HOLT COUNTY LEVEE DISTRICT  14	No	1	$22,258.75
2007-06-11	Severe Storm(s)	LEVEE DISTRICT  10	No	1	$1,555.26
2007-06-11	Severe Storm(s)	OREGON, CITY OF	No	1	$33,538.59
2007-06-11	Severe Storm(s)	SOUTH UNION ROAD DISTRICT	No	5	$16,255.42
2007-12-27	Severe Ice Storm	CRAIG, CITY OF	No	4	$17,985.50
2007-12-27	Severe Ice Storm	CRAIG III SCHOOL DISTRICT	Yes	2	$3,701.73
2007-12-27	Severe Ice Storm	FOREST CITY, CITY OF	No	3	$12,458.73
2007-12-27	Severe Ice Storm	HOLT (COUNTY)	No	4	$17,301.29
2007-12-27	Severe Ice Storm	MAITLAND, CITY OF	No	3	$27,835.75
2007-12-27	Severe Ice Storm	MOUND CITY, CITY OF	No	5	$71,268.57
2007-12-27	Severe Ice Storm	MOUND CITY PUBLIC HOUSING AUTHORITY	No	1	$19,005.16
2007-12-27	Severe Ice Storm	OREGON, CITY OF	No	3	$42,487.77
2007-12-27	Severe Ice Storm	SOUTH HOLT R-1 SCHOOL	Yes	1	$9,810.00
