Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-05-10	Flood	ANDOVER (TOWNSHIP OF)	No	1	$1,459.71
2011-05-10	Flood	BRANDSVOLD (TOWNSHIP OF)	No	1	$3,515.66
2011-05-10	Flood	BRISLET (TOWNSHIP OF)	No	1	$1,619.78
2011-05-10	Flood	BYGLAND (TOWNSHIP OF)	No	6	$170,375.84
2011-05-10	Flood	CLIMAX	No	2	$5,822.27
2011-05-10	Flood	CROOKSTON	No	4	$27,764.83
2011-05-10	Flood	EAST GRAND FORKS	No	11	$156,453.19
2011-05-10	Flood	ESTHER (TOWNSHIP OF)	No	4	$54,046.77
2011-05-10	Flood	FISHER	No	2	$11,368.76
2011-05-10	Flood	HIGDEM (TOWNSHIP OF)	No	6	$55,615.97
2011-05-10	Flood	HUBBARD (TOWNSHIP OF)	No	2	$56,010.09
2011-05-10	Flood	HUNTSVILLE (TOWNSHIP OF)	No	1	$11,062.50
2011-05-10	Flood	KING (TOWNSHIP OF)	No	2	$3,722.82
2011-05-10	Flood	LESSOR (TOWNSHIP OF)	No	7	$24,966.36
2011-05-10	Flood	MCINTOSH	No	3	$3,869.83
2011-05-10	Flood	NORTHLAND (TOWNSHIP OF)	No	1	$5,273.51
2011-05-10	Flood	POLK (COUNTY)	No	8	$540,359.46
2011-05-10	Flood	QUEEN (TOWNSHIP OF)	No	1	$1,037.10
2011-05-10	Flood	SCANDIA (TOWNSHIP OF)	No	2	$6,052.39
2011-05-10	Flood	SLETTEN (TOWNSHIP OF)	No	1	$2,950.58
2011-05-10	Flood	TYNSID (TOWNSHIP OF)	No	1	$3,548.63
2011-05-10	Flood	VINELAND (TOWNSHIP OF)	No	2	$8,304.97
