Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-07-10	Hurricane	BALDWIN CO. EASTERN SHORE H.C. AUTHOR. DBA THOMAS HOSP	No	2	$31,465.30
2005-07-10	Hurricane	BALDWIN (COUNTY)	No	10	$814,581.21
2005-07-10	Hurricane	BALDWIN COUNTY EMER. COMM. DIST.	No	1	$46,720.02
2005-07-10	Hurricane	BAY MINETTE, CITY OF	No	2	$43,242.40
2005-07-10	Hurricane	DAPHNE	No	5	$66,215.10
2005-07-10	Hurricane	ELBERTA, TOWN OF	No	2	$7,275.02
2005-07-10	Hurricane	FAIRHOPE, CITY OF	No	4	$188,377.46
2005-07-10	Hurricane	FOLEY, CITY OF	No	3	$55,323.17
2005-07-10	Hurricane	GULF SHORES, CITY OF	No	4	$338,251.03
2005-07-10	Hurricane	GULF SHORES UTILITIES	No	2	$27,359.32
2005-07-10	Hurricane	LOXLEY, TOWN OF	No	2	$13,782.38
2005-07-10	Hurricane	ORANGE BEACH, CITY OF	No	5	$152,485.12
2005-07-10	Hurricane	RIVIERA UTILITIES  (UTILITIES BOARD OF THE CITY OF FOLEY	No	3	$175,442.50
2005-07-10	Hurricane	ROBERTSDALE, CITY OF	No	3	$34,517.99
2005-07-10	Hurricane	SPANISH FORT, CITY OF	No	3	$19,698.62
2005-07-10	Hurricane	SPANISH FORT WATER SYSTEM	No	1	$8,323.32
2005-07-10	Hurricane	SUMMERDALE, TOWN OF	No	1	$4,237.93
2005-07-10	Hurricane	UTILITIES BOARD/CITY OF BAY MINETTE	No	2	$10,648.20
2005-07-10	Hurricane	UTILITIES BOARD-CITY OF DAPHNE	No	2	$21,779.30
2005-08-29	Hurricane	ALA. GULF COAST CONVENTION & VISITORS BUREAU	No	2	$1,572.64
2005-08-29	Hurricane	BALDWIN CO. EASTERN SHORE H.C. AUTHOR. DBA THOMAS HOSP	No	3	$2,440.88
2005-08-29	Hurricane	BALDWIN (COUNTY)	No	36	$4,643,902.31
2005-08-29	Hurricane	BALDWIN COUNTY BOARD-EDUCATION	Yes	43	$40,791.22
2005-08-29	Hurricane	BALDWIN COUNTY EMER. COMM. DIST.	No	4	$24,970.99
2005-08-29	Hurricane	BAY MINETTE, CITY OF	No	8	$167,012.15
2005-08-29	Hurricane	DAPHNE, CITY OF	No	29	$1,706,110.99
2005-08-29	Hurricane	ELBERTA, TOWN OF	No	3	$36,248.50
2005-08-29	Hurricane	FAIRHOPE, CITY OF	No	59	$3,501,610.66
2005-08-29	Hurricane	FOLEY, CITY OF	No	4	$320,332.13
2005-08-29	Hurricane	GULF SHORES, CITY OF	No	21	$9,360,551.21
2005-08-29	Hurricane	GULF SHORES UTILITIES	No	10	$699,693.29
2005-08-29	Hurricane	LOXLEY, TOWN OF	No	3	$36,854.30
2005-08-29	Hurricane	ORANGE BEACH, CITY OF	No	18	$5,367,546.14
2005-08-29	Hurricane	RIVIERA UTILITIES  (UTILITIES BOARD OF THE CITY OF FOLEY	No	7	$640,821.06
2005-08-29	Hurricane	ROBERTSDALE, CITY OF	No	6	$134,739.46
2005-08-29	Hurricane	SPANISH FORT, CITY OF	No	5	$289,077.39
2005-08-29	Hurricane	SPANISH FORT WATER SYSTEM	No	5	$21,976.35
2005-08-29	Hurricane	SUMMERDALE, TOWN OF	No	4	$47,166.77
2005-08-29	Hurricane	THE SHOULDER OF CENTRAL GULF COAST, INC.	No	10	$785,870.51
2005-08-29	Hurricane	UTILITIES BOARD/CITY OF BAY MINETTE	No	2	$14,778.91
2005-08-29	Hurricane	UTILITIES BOARD-CITY OF DAPHNE	No	3	$57,473.64
2005-08-29	Hurricane	ZOO FOUNDATION, INC. DBA ALA. GULF COAST ZOO	No	3	$20,202.73
