Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-09-12	Flood	BEAVER (TOWNSHIP OF)	No	1	$16,005.02
2011-09-12	Flood	BENTON	No	11	$104,767.18
2011-09-12	Flood	BENTON AREA SCHOOL DISTRICT	Yes	3	$41,382.78
2011-09-12	Flood	BENTON MUNICIPAL SEWER AUTH	No	2	$24,670.78
2011-09-12	Flood	BENTON (TOWNSHIP OF)	No	19	$101,980.92
2011-09-12	Flood	BENTON VOLUNTEER FIRE COMPANY	No	2	$6,004.97
2011-09-12	Flood	BERWICK	No	4	$33,011.33
2011-09-12	Flood	BERWICK AREA JOINT SEWER AUTHORITY	No	4	$31,314.90
2011-09-12	Flood	BLOOMSBURG	No	25	$823,004.11
2011-09-12	Flood	BLOOMSBURG AREA SCHOOL DIST	Yes	6	$221,281.37
2011-09-12	Flood	BLOOMSBURG FIRE DEPARTMENT, INC.	No	2	$4,288.50
2011-09-12	Flood	BLOOMSBURG HEALTH SYSTEM	No	1	$22,181.75
2011-09-12	Flood	BLOOMSBURG HOSPITAL AND RELATED AFFILIATES	No	3	$33,483.82
2011-09-12	Flood	BLOOMSBURG MUNICIPAL AUTHORITY	No	10	$675,435.23
2011-09-12	Flood	BRIAR CREEK	No	1	$4,896.66
2011-09-12	Flood	BRIAR CREEK (TOWNSHIP OF)	No	4	$51,634.33
2011-09-12	Flood	CATAWISSA	No	9	$273,516.92
2011-09-12	Flood	CATAWISSA BOROUGH MUNICIPAL AUTHORITY	No	3	$5,937.41
2011-09-12	Flood	CATAWISSA (TOWNSHIP OF)	No	13	$149,340.45
2011-09-12	Flood	CLEVELAND (TOWNSHIP OF)	No	13	$242,006.74
2011-09-12	Flood	COLUMBIA (COUNTY)	No	16	$385,502.90
2011-09-12	Flood	COLUMBIA COUNTY CONSERVATION	No	1	$11,530.71
2011-09-12	Flood	COLUMBIA COUNTY COVERED BRIDGES ASSOC	No	1	$4,935.00
2011-09-12	Flood	COLUMBIA COUNTY HOUSING CORPORATION	No	2	$8,487.98
2011-09-12	Flood	COLUMBIA / MONTOUR TAPESTRY OF HEALTH	No	1	$14,039.70
2011-09-12	Flood	CONYNGHAM (TOWNSHIP OF)	No	1	$21,968.33
2011-09-12	Flood	ESPY FIRE COMPANY  1	No	3	$5,921.90
2011-09-12	Flood	FISHING CREEK (TOWNSHIP OF)	No	9	$38,990.68
2011-09-12	Flood	FRANKLIN (TOWNSHIP OF)	No	13	$129,006.27
2011-09-12	Flood	GREENWOOD (TOWNSHIP OF)	No	13	$68,714.37
2011-09-12	Flood	HEMLOCK MUNICIPAL SEWER COOPERATIVE	No	5	$52,468.62
2011-09-12	Flood	HEMLOCK (TOWNSHIP OF)	No	18	$544,079.86
2011-09-12	Flood	JACKSON (TOWNSHIP OF)	No	12	$173,475.82
2011-09-12	Flood	LIGHTSTREET COMMUNITY FIRE COMPANY	No	1	$819.92
2011-09-12	Flood	LOCUST (TOWNSHIP OF)	No	8	$38,035.47
2011-09-12	Flood	MADISON (TOWNSHIP OF)	No	2	$10,237.76
2011-09-12	Flood	MAIN (TOWNSHIP OF)	No	3	$46,151.80
2011-09-12	Flood	MIFFLIN (TOWNSHIP OF)	No	4	$16,892.50
2011-09-12	Flood	MIFFLINVILLE TWP FOREST RANGERS & FIRE COMPANY	No	1	$4,408.08
2011-09-12	Flood	MONTOUR (TOWNSHIP OF)	No	4	$99,654.46
2011-09-12	Flood	MONTOUR TOWNSHIP VOLUNTEER FIRE DEPT.	No	1	$1,252.21
2011-09-12	Flood	MOUNT PLEASANT (TOWNSHIP OF)	No	5	$39,130.34
2011-09-12	Flood	NORTH CENTRE (TOWNSHIP OF)	No	4	$41,227.58
2011-09-12	Flood	ORANGE (TOWNSHIP OF)	No	7	$169,400.57
2011-09-12	Flood	ORANGEVILLE	No	3	$9,470.20
2011-09-12	Flood	ORANGEVILLE COMMUNITY FIRE COMPANY	No	1	$1,626.20
2011-09-12	Flood	PINE (TOWNSHIP OF)	No	5	$21,844.92
2011-09-12	Flood	ROARING CREEK (TOWNSHIP OF)	No	3	$26,286.65
2011-09-12	Flood	SCOTT TOWNSHIP AUTHORITY	No	4	$67,304.80
2011-09-12	Flood	SCOTT (TOWNSHIP OF)	No	14	$292,539.40
2011-09-12	Flood	SOUTH CENTRE (TOWNSHIP OF)	No	4	$16,168.33
2011-09-12	Flood	STILLWATER	No	6	$10,986.74
2011-09-12	Flood	SUGARLOAF (TOWNSHIP OF)	No	14	$159,330.42
2011-09-12	Flood	SUMMERHILL FIRE COMPANY	No	1	$1,350.41
