Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-02-01	Severe Storm(s)	CITIZEN POTAWATOMI NATION	No	3	$59,128.12
2007-02-01	Severe Storm(s)	MACOMB SUPERINTENDENT'S OFFICE	No	1	$1,421.53
2007-02-01	Severe Storm(s)	MCLOUD, CITY OF	No	1	$4,776.79
2007-02-01	Severe Storm(s)	SHAWNEE, CITY OF	No	3	$67,119.15
2007-02-01	Severe Storm(s)	TECUMSEH, CITY OF	No	2	$13,113.65
2007-06-07	Severe Storm(s)	MACOMB PUBLIC SCHOOLS	Yes	1	$1,133.73
2007-06-07	Severe Storm(s)	MACOMB, TOWN OF	No	2	$3,865.44
2007-06-07	Severe Storm(s)	MCLOUD, CITY OF	No	1	$5,084.88
2007-06-07	Severe Storm(s)	POTTAWATOMIE (COUNTY)	No	24	$229,685.25
2007-06-07	Severe Storm(s)	SHAWNEE, CITY OF	No	3	$51,697.08
2007-06-07	Severe Storm(s)	TECUMSEH, CITY OF	No	2	$3,641.02
2007-07-07	Severe Storm(s)	CITIZEN POTAWATOMI NATION	No	4	$10,543.50
2007-07-07	Severe Storm(s)	MAUD PUBLIC SCHOOL	Yes	4	$21,500.32
2007-07-07	Severe Storm(s)	POTTAWATOMIE (COUNTY)	No	25	$255,461.44
2007-07-07	Severe Storm(s)	TECUMSEH PUBLIC SCHOOL	Yes	3	$29,616.75
2007-08-24	Severe Storm(s)	CITIZEN POTAWATOMI NATION	No	13	$144,108.84
2007-08-24	Severe Storm(s)	POTTAWATOMIE (COUNTY)	No	8	$125,716.01
2007-08-24	Severe Storm(s)	SHAWNEE, CITY OF	No	2	$1,194.49
2007-08-24	Severe Storm(s)	TECUMSEH, CITY OF	No	1	$4,010.10
2007-12-18	Severe Ice Storm	CITIZEN POTAWATOMI NATION	No	1	$12,075.00
2007-12-18	Severe Ice Storm	DALE ELEMENTARY SCHOOL	Yes	1	$6,768.75
2007-12-18	Severe Ice Storm	MCLOUD	No	6	$45,117.78
2007-12-18	Severe Ice Storm	POTTAWATOMIE (COUNTY)	No	1	$138,273.75
2007-12-18	Severe Ice Storm	SHAWNEE	No	6	$464,602.30
2007-12-18	Severe Ice Storm	ST GREGORY'S COLLEGE	Yes	1	$19,917.75
2007-12-18	Severe Ice Storm	TECUMSEH	No	2	$66,573.50
