Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-09-03	Hurricane	CHARLESTOWN (TOWN OF)	No	2	$5,371.06
2011-09-03	Hurricane	CLAREMONT	No	10	$144,298.48
2011-09-03	Hurricane	CORNISH (TOWN OF)	No	3	$5,163.66
2011-09-03	Hurricane	GOSHEN (TOWN OF)	No	4	$27,281.23
2011-09-03	Hurricane	GRANTHAM (TOWN OF)	No	3	$39,241.52
2011-09-03	Hurricane	LEMPSTER (TOWN OF)	No	7	$52,612.73
2011-09-03	Hurricane	NEWPORT (TOWN OF)	No	3	$12,808.97
2011-09-03	Hurricane	PLAINFIELD (TOWN OF)	No	8	$40,776.78
2011-09-03	Hurricane	SCHOOL ADMINISTRATIVE UNIT 85	Yes	1	$2,940.00
2011-09-03	Hurricane	SPRINGFIELD (TOWN OF)	No	6	$10,957.80
2011-09-03	Hurricane	SUNAPEE (TOWN OF)	No	5	$16,167.79
2011-09-03	Hurricane	UNITY (TOWN OF)	No	4	$83,072.03
2011-09-03	Hurricane	WASHINGTON (TOWN OF)	No	11	$111,828.60
