Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-01-04	Severe Ice Storm	CORALVILLE, CITY OF	No	6	$42,821.35
2008-01-04	Severe Ice Storm	IOWA CITY, CITY OF	No	2	$83,189.03
2008-01-04	Severe Ice Storm	JOHNSON COUNTY AMBULANCE	No	1	$1,107.15
2008-01-04	Severe Ice Storm	JOHNSON COUNTY CONSERVATION BOARD	No	2	$19,270.93
2008-01-04	Severe Ice Storm	JOHNSON COUNTY EMERGENCY MANAGEMENT AGENCY	No	1	$1,146.01
2008-01-04	Severe Ice Storm	JOHNSON COUNTY PHYSICAL PLANT	No	1	$5,494.19
2008-01-04	Severe Ice Storm	JOHNSON COUNTY SECONDARY ROADS	No	4	$424,415.80
2008-01-04	Severe Ice Storm	NORTH LIBERTY, CITY OF	No	2	$14,174.91
2008-01-04	Severe Ice Storm	UNIVERSITY HEIGHTS, CITY OF	Yes	2	$2,647.45
2008-01-04	Severe Ice Storm	UNIVERSITY OF IOWA	Yes	20	$166,684.71
2008-05-27	Severe Storm(s)	CORALVILLE, CITY OF	No	69	$7,656,007.58
2008-05-27	Severe Storm(s)	HILLS, CITY OF	No	3	$48,105.33
2008-05-27	Severe Storm(s)	IOWA CITY, CITY OF	No	91	$8,129,591.22
2008-05-27	Severe Storm(s)	IOWA CITY COMMUNITY SCHOOLS DISTRICT	Yes	4	$16,188.68
2008-05-27	Severe Storm(s)	JOHNSON COUNTY AGRICULTURE ASSOCIATION	No	3	$8,227.92
2008-05-27	Severe Storm(s)	JOHNSON COUNTY BOARD OF SUPERVISORS	No	17	$2,376,048.89
2008-05-27	Severe Storm(s)	JOHNSON COUNTY EMERGENCY MANAGEMENT	No	5	$121,963.57
2008-05-27	Severe Storm(s)	JOHNSON COUNTY SECONDARY ROADS	No	14	$332,055.67
2008-05-27	Severe Storm(s)	NORTH LIBERTY, CITY OF	No	1	$11,510.73
2008-05-27	Severe Storm(s)	OUR KIDS D.B.A. CHILDREN'S CENTER CHARITIES	No	2	$37,258.64
2008-05-27	Severe Storm(s)	OXFORD, CITY OF	No	3	$10,582.50
2008-05-27	Severe Storm(s)	SOLON, CITY OF	No	2	$105,110.41
2008-05-27	Severe Storm(s)	SUTLIFF BRIDGE AUTHORITY, WITHDRAWN - 05/05/2009	No	1	$0.00
2008-05-27	Severe Storm(s)	SWISHER FIRE DEPT	No	2	$4,227.42
2008-05-27	Severe Storm(s)	THE HOUSING FELLOWSHIP	No	7	$19,023.69
2008-05-27	Severe Storm(s)	TIFFIN, CITY OF	No	5	$33,279.14
2008-05-27	Severe Storm(s)	UNIVERSITY OF IOWA	Yes	159	$450,610,776.84
