Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-09-24	Hurricane	BAY CITY, CITY OF	No	1	$55,383.96
2005-09-24	Hurricane	MATAGORDA (COUNTY)	No	3	$50,370.80
2005-09-24	Hurricane	MATAGORDA COUNTY HOSPITAL DISTRICT	No	1	$43,915.27
2005-09-24	Hurricane	PALACIOS, CITY OF	No	1	$3,603.17
2005-09-02	Hurricane	MATAGORDA (COUNTY)	No	2	$450,666.35
2005-09-02	Hurricane	MATAGORDA COUNTY HOSPITAL DISTRICT	No	1	$0.00
2005-09-21	Hurricane	BAY CITY, CITY OF	No	1	$23,947.82
2005-09-21	Hurricane	MATAGORDA (COUNTY)	No	3	$26,182.03
2005-09-21	Hurricane	MATAGORDA COUNTY HOSPITAL DISTRICT	No	1	$16,683.40
2005-09-21	Hurricane	PALACIOS, CITY OF	No	1	$8,340.69
