Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-09-02	Hurricane	ACADEMY OF THE SACRED HEART	Yes	16	$313,274.38
2008-09-02	Hurricane	CANKTON	No	1	$1,125.00
2008-09-02	Hurricane	DIST. 5 PUBLIC WORKS COMMISSION OF ST. LANDRY	No	1	$63,097.00
2008-09-02	Hurricane	EUNICE	No	14	$270,186.02
2008-09-02	Hurricane	GRAND COTEAU	No	3	$84,900.01
2008-09-02	Hurricane	HOUSING AUTHORITY OF THE CITY OF OPELOUSAS	No	3	$62,723.70
2008-09-02	Hurricane	KROTZ SPRINGS	No	5	$122,563.73
2008-09-02	Hurricane	LEONVILLE	No	8	$68,291.24
2008-09-02	Hurricane	MELVILLE	No	2	$27,618.66
2008-09-02	Hurricane	OPELOUSAS	No	10	$647,811.90
2008-09-02	Hurricane	OPELOUSAS GENERAL HOSPITAL AUTHORITY (LHA)	No	3	$54,450.38
2008-09-02	Hurricane	PALMETTO	No	2	$13,204.85
2008-09-02	Hurricane	PORT BARRE	No	3	$97,358.93
2008-09-02	Hurricane	ST. LANDRY (PARISH)	No	10	$4,931,615.63
2008-09-02	Hurricane	ST LANDRY PARISH COMMUNICATIONS DISTRICT	No	1	$11,887.28
2008-09-02	Hurricane	ST LANDRY PARISH FIRE DISTRICT 3	No	1	$14,008.10
2008-09-02	Hurricane	ST LANDRY PARISH SCHOOL BOARD	Yes	40	$696,999.25
2008-09-02	Hurricane	ST LANDRY PARISH SHERIFF DEPT	No	3	$105,806.49
2008-09-02	Hurricane	ST LANDRY PARISH SOLID WASTE	No	3	$352,078.76
2008-09-02	Hurricane	SUNSET	No	7	$106,880.62
2008-09-02	Hurricane	WASHINGTON	No	4	$242,119.83
