Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-02-25	Severe Storm(s)	GARVIN (COUNTY)	No	14	$752,883.17
2010-02-25	Severe Storm(s)	LINDSAY	No	1	$2,576.24
2010-02-25	Severe Storm(s)	MAYSVILLE	No	1	$827.46
2010-02-25	Severe Storm(s)	PAULS VALLEY	No	2	$13,083.14
2010-02-25	Severe Storm(s)	PAULS VALLEY SCHOOL DISTRICT	Yes	1	$2,130.75
2010-02-25	Severe Storm(s)	STRATFORD SCHOOL DISTRICT	Yes	2	$30,861.43
2010-03-05	Severe Ice Storm	ELMORE CITY	No	1	$17,071.43
2010-03-05	Severe Ice Storm	GARVIN (COUNTY)	No	19	$904,105.08
2010-03-05	Severe Ice Storm	LINDSAY	No	5	$147,155.41
2010-03-05	Severe Ice Storm	LINDSAY MUNICIPAL HOSPITAL AUTHORITY	No	1	$10,065.13
2010-03-05	Severe Ice Storm	MAYSVILLE	No	2	$10,396.59
2010-03-05	Severe Ice Storm	PAOLI	No	3	$12,873.89
2010-03-05	Severe Ice Storm	PAULS VALLEY	No	3	$182,696.82
2010-03-05	Severe Ice Storm	PAULS VALLEY SCHOOL DISTRICT	Yes	2	$21,336.75
2010-03-05	Severe Ice Storm	STRATFORD	No	2	$9,717.92
2010-05-24	Severe Storm(s)	GARVIN (COUNTY)	No	2	$3,343.08
2010-05-24	Severe Storm(s)	LINDSAY	No	5	$93,234.82
