Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-07-30	Severe Storm(s)	BYRON (TOWN OF)	No	5	$38,370.19
2009-07-30	Severe Storm(s)	DIXFIELD (TOWN OF)	No	4	$12,045.85
2009-07-30	Severe Storm(s)	GREENWOOD (TOWN OF)	No	7	$94,396.31
2009-07-30	Severe Storm(s)	MAGALLOWAY (PLANTATION OF)	No	2	$42,592.88
2009-07-30	Severe Storm(s)	MEXICO (TOWN OF)	No	5	$69,829.04
2009-07-30	Severe Storm(s)	NEWRY (TOWN OF)	No	1	$2,809.24
2009-07-30	Severe Storm(s)	NORWAY (TOWN OF)	No	1	$17,060.51
2009-07-30	Severe Storm(s)	OXFORD (COUNTY)	No	2	$7,462.24
2009-07-30	Severe Storm(s)	RUMFORD (TOWN OF)	No	9	$38,007.65
2009-07-30	Severe Storm(s)	RUMFORD WATER DISTRICT	No	1	$4,684.12
2009-07-30	Severe Storm(s)	WOODSTOCK (TOWN OF)	No	8	$97,910.21
