Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-01-15	Severe Ice Storm	CROCKER, CITY OF	No	3	$39,124.66
2007-01-15	Severe Ice Storm	CROCKER RURAL FIRE PROTECTION DIST.	No	3	$3,255.59
2007-01-15	Severe Ice Storm	DIXON, CITY OF	No	4	$59,861.04
2007-01-15	Severe Ice Storm	FIRST ASSEMBLY OF GOD CHURCH, WITHDRAWN	No	1	$0.00
2007-01-15	Severe Ice Storm	PUBLIC WATER SUPPLY DIST. 3	No	1	$783.90
2007-01-15	Severe Ice Storm	PULASKI COUNTY	No	4	$287,140.73
2007-01-15	Severe Ice Storm	PULASKI COUNTY AMBULANCE DISTRICT, WITHDRAWN 3/8/07	No	1	$0.00
2007-01-15	Severe Ice Storm	PULASKI COUNTY SEWER DISTRICT 1	No	1	$1,082.12
2007-01-15	Severe Ice Storm	RICHLAND, CITY OF	No	5	$198,002.37
2007-01-15	Severe Ice Storm	RICHLAND, CITY OF, MUNICIPAL ELECTRIC	No	2	$276,656.25
2007-01-15	Severe Ice Storm	ST. ROBERT, CITY OF	No	2	$24,022.63
2007-01-15	Severe Ice Storm	ST. ROBERT, CITY OF, MUNICIPAL ELECTRIC	No	1	$186,763.31
2007-01-15	Severe Ice Storm	TRI COUNTY FIRE & RESCUE ASSOCIATION	No	2	$2,745.44
2007-01-15	Severe Ice Storm	WARREN SENIOR CENTER	No	1	$0.00
2007-01-15	Severe Ice Storm	WAYNESVILLE, CITY OF	No	2	$49,809.75
2007-01-15	Severe Ice Storm	WAYNESVILLE, CITY OF, MUNICIPAL ELECTRIC	No	1	$138,034.10
2007-01-15	Severe Ice Storm	WAYNESVILLE RURAL FIRE DEPT	No	2	$3,187.63
2007-01-15	Severe Ice Storm	WAYNESVILLE R-VI SCHOOL DISTRICT	Yes	2	$7,926.23
