Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-08-26	Snow	CARIBOU, TOWNSHIP OF	No	1	$1,042.23
1999-08-26	Snow	DAVIS, TOWNSHIP OF	No	1	$14,970.01
1999-08-26	Snow	DEERWOOD,  TOWNSHIP OF	No	1	$0.00
1999-08-26	Snow	HALLOCK, CITY OF	No	4	$14,603.24
1999-08-26	Snow	HALLOCK, TOWNSHIP OF	No	2	$2,879.90
1999-08-26	Snow	HALMA, CITY OF	No	1	$13,938.99
1999-08-26	Snow	HAMPDEN, TOWNSHIP OF	No	1	$12,682.66
1999-08-26	Snow	HILL, TOWNSHIP OF	No	1	$9,505.03
1999-08-26	Snow	JUPITER, TOWNSHIP OF	No	1	$2,642.19
1999-08-26	Snow	KITTSON  COUNTY	No	1	$34,824.92
1999-08-26	Snow	KITTSON COUNTY, KITTSON COUNTY HIGHWAY DEPARTMENT	No	2	$67,682.01
1999-08-26	Snow	NORTH RED RIVER, TOWNSHIP OF	No	6	$105,949.29
1999-08-26	Snow	NORWAY, TOWNSHIP OF	No	1	$2,042.30
1999-08-26	Snow	PELAN, TOWNSHIP OF	No	1	$0.00
1999-08-26	Snow	PERCY, TOWNSHIP OF	No	1	$1,785.33
1999-08-26	Snow	SKANE, TOWNSHIP OF	No	3	$47,687.47
1999-08-26	Snow	SOUTH RED RIVER, TOWNSHIP OF	No	1	$7,818.36
1999-08-26	Snow	SPRINGBROOK, TOWNSHIP OF	No	1	$47,014.95
1999-08-26	Snow	ST. VINCENT,  TOWNSHIP OF	No	1	$10,532.95
1999-08-26	Snow	SVEA, TOWNSHIP OF	No	1	$15,658.20
1999-08-26	Snow	TEGNER, TOWNSHIP OF	No	1	$5,031.89
1999-08-26	Snow	TEIEN, TOWNSHIP OF	No	1	$27,369.43
1999-08-26	Snow	THOMPSON, TOWNSHIP OF	No	2	$7,452.39
