Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-03-10	Snow	ARCADIA (TOWN OF)	No	2	$18,372.62
1999-03-10	Snow	BUTLER (TOWN OF)	No	1	$7,232.74
1999-03-10	Snow	CLYDE	No	2	$1,378.56
1999-03-10	Snow	GALEN (TOWN OF)	No	1	$6,134.59
1999-03-10	Snow	GANANDA CENTRAL SCHOOL DIST	Yes	1	$2,563.91
1999-03-10	Snow	HURON (TOWN OF)	No	1	$6,339.90
1999-03-10	Snow	LYONS	No	1	$11,816.45
1999-03-10	Snow	LYONS (TOWN OF)	No	1	$7,606.42
1999-03-10	Snow	MACEDON	No	1	$2,174.57
1999-03-10	Snow	MACEDON (TOWN OF)	No	1	$22,801.94
1999-03-10	Snow	MARION CSD	No	1	$953.24
1999-03-10	Snow	MARION (TOWN OF)	No	1	$13,825.90
1999-03-10	Snow	NEWARK	No	2	$7,839.65
1999-03-10	Snow	NEWARK CENTRAL SCHOOL DISTRICT	Yes	1	$1,848.14
1999-03-10	Snow	ONTARIO (TOWN OF)	No	1	$14,516.27
1999-03-10	Snow	PALMYRA	No	1	$6,492.45
1999-03-10	Snow	PALMYRA MACEDON CENTRAL SCHOOL DISTRICT	Yes	1	$3,893.11
1999-03-10	Snow	PALMYRA (TOWN OF)	No	1	$10,636.17
1999-03-10	Snow	ROSE (TOWN OF)	No	1	$6,586.09
1999-03-10	Snow	SAVANNAH (TOWN OF)	No	1	$6,902.85
1999-03-10	Snow	SODUS CENTRAL SCHOOL DISTRICT	Yes	1	$1,019.03
1999-03-10	Snow	SODUS POINT	No	1	$2,860.54
1999-03-10	Snow	SODUS (TOWN OF)	No	1	$14,823.25
1999-03-10	Snow	VIO HEALTH OF WAYNE	No	1	$6,436.60
1999-03-10	Snow	WALWORTH (TOWN OF)	No	2	$23,707.50
1999-03-10	Snow	WAYNE (COUNTY)	No	1	$2,178.74
1999-03-10	Snow	WAYNE CTY, ARC	No	1	$2,870.74
1999-03-10	Snow	WILLIAMSON (TOWN OF)	No	1	$8,602.07
1999-03-10	Snow	WOLCOTT (TOWN OF)	No	1	$11,668.69
