Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-05-10	Flood	ARGUSVILLE	No	2	$4,160.34
2011-05-10	Flood	BUFFALO	No	1	$7,874.99
2011-05-10	Flood	CASS (COUNTY)	No	121	$3,958,291.53
2011-05-10	Flood	CASS COUNTY JOINT WATER RESOURCE DISTRICT	No	1	$1,440.00
2011-05-10	Flood	CASSELTON	No	1	$5,141.33
2011-05-10	Flood	FARGO	No	21	$4,989,382.57
2011-05-10	Flood	FARGO PARK DISTRICT	No	5	$153,457.63
2011-05-10	Flood	HARWOOD	No	4	$61,051.16
2011-05-10	Flood	KINDRED	No	3	$37,581.05
2011-05-10	Flood	LEONARD	No	1	$14,259.24
2011-05-10	Flood	MAPLE RIVER WATER RESC DIST	No	3	$50,888.78
2011-05-10	Flood	MAPLETON	No	2	$4,038.36
2011-05-10	Flood	OXBOW	No	1	$43,336.45
2011-05-10	Flood	REILE'S ACRES	No	1	$9,066.65
2011-05-10	Flood	RUSH RIVER WATER RESC DIST	No	1	$48,420.29
2011-05-10	Flood	SOUTHEAST CASS WATER RESC DIST	No	2	$38,060.82
2011-05-10	Flood	WEST FARGO	No	7	$170,308.61
